Rowid_,FIPS,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,STATE
,13315,375536.4062500,441181.1875000,517592.0937500,496272.9062500,467374.8125000,434811.0937500,474262.3125000,447238.3125000,491142.0000000,480132.4062500,461422.0937500,486024.1875000,490533.3125000,478849.5937500,558539.0000000,531167.1250000,572766.3750000,531793.3125000,540489.6250000,543276.8750000,13
,13317,126873.3984375,149051.2031250,174866.2968750,167663.7031250,157900.5000000,146899.0937500,160227.5000000,151097.5000000,165930.2031250,162210.7031250,155889.5000000,164201.2031250,165724.5000000,161777.2968750,188700.0000000,179452.5000000,193506.7031250,179664.0937500,182602.0937500,183543.7968750,13
,13319,64749.3984375,76067.7968750,89242.3984375,85566.6015625,80584.0000000,74969.3984375,81771.5000000,77112.1015625,84681.8984375,82783.6015625,79557.6015625,83799.5000000,84577.0000000,82562.5000000,96302.3984375,91583.0000000,98755.5000000,91690.8984375,93190.3984375,93670.8984375,13
,13321,904995.0000000,1063191.0000000,1247331.0000000,1195955.0000000,1126314.0000000,1047839.0000000,1142912.0000000,1077787.0000000,1183590.0000000,1157058.0000000,1111969.0000000,1171256.0000000,1182123.0000000,1153967.0000000,1346008.0000000,1280045.0000000,1380294.0000000,1281554.0000000,1302511.0000000,1309228.0000000,13
,15001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,15003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,15007,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,15009,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,16001,55126.1992188,51910.3007813,56001.1015625,72187.2031250,47393.6992188,56562.6992188,54304.5000000,73996.2031250,58306.6992188,88651.2031250,71365.5000000,62675.3984375,76094.7968750,82674.5000000,110613.0000000,144486.7968750,164846.5000000,138776.0937500,142193.0937500,209249.0000000,16
,16003,3323.0000000,3129.1000977,3375.6999512,4351.3999023,2856.8000488,3409.5000000,3273.3999023,4460.3999023,3514.6999512,5343.7998047,4301.7998047,3778.0000000,4586.8999023,4983.5000000,6667.6000977,8709.5000000,9936.7998047,8365.2998047,8571.2998047,12613.2998047,16
,16005,103802.1015625,97746.5000000,105449.6015625,135927.9062500,89242.0000000,106507.1015625,102254.7968750,139334.2031250,109790.8984375,166929.4062500,134380.5937500,118017.2031250,143285.9062500,155675.2968750,208283.2968750,272067.3125000,310404.5000000,261314.2031250,267748.3125000,394013.9062500,16
,16007,11078.7998047,10432.5000000,11254.5996094,14507.5000000,9524.7998047,11367.5000000,10913.5996094,14871.0996094,11718.0000000,17816.3007813,14342.4003906,12595.9003906,15292.9003906,16615.1992188,22230.0000000,29037.6992188,33129.3984375,27890.0000000,28576.6992188,42053.0000000,16
,16009,59690.8984375,56208.6015625,60638.1992188,78164.6015625,51318.1015625,61246.3007813,58801.1015625,80123.3984375,63134.6992188,95991.7968750,77274.7968750,67865.1015625,82395.7968750,89520.2968750,119772.2031250,156450.7968750,178496.4062500,150267.2968750,153967.2031250,226575.5937500,16
,16011,276162.0937500,260051.4062500,280545.1875000,361631.6875000,237425.4062500,283358.5937500,272045.5937500,370694.0000000,292095.0937500,444110.1875000,357515.1875000,313980.8125000,381207.4062500,414169.0937500,554130.8125000,723826.1250000,825821.0000000,695217.8125000,712335.3750000,1048261.0000000,16
,16013,22247.1992188,20949.3007813,22600.3007813,29132.5000000,19126.5996094,22826.9003906,21915.5996094,29862.5000000,23530.6992188,35776.8007813,28800.9003906,25293.8007813,30709.5000000,33364.8007813,44639.8984375,58310.3007813,66526.8984375,56005.6992188,57384.6015625,84446.2968750,16
,16015,1503.9000244,1416.1999512,1527.8000488,1969.3000488,1292.9000244,1543.0999756,1481.5000000,2018.6999512,1590.6999512,2418.5000000,1946.9000244,1709.8000488,2075.8999023,2255.3999023,3017.6000977,3941.6999512,4497.1000977,3785.8999023,3879.1000977,5708.5000000,16
,16017,13858.2998047,13049.7998047,14078.2998047,18147.3007813,11914.4003906,14219.4003906,13651.7001953,18602.0996094,14657.9003906,22286.1992188,17940.8007813,15756.0996094,19129.6992188,20783.8007813,27807.3007813,36322.8984375,41441.1992188,34887.3007813,35746.3007813,52603.6015625,16
,16019,160337.0937500,150983.4062500,162881.9062500,209959.9062500,137846.9062500,164515.2968750,157947.0937500,215221.4062500,169587.7031250,257846.0937500,207569.9062500,182294.2968750,221325.4062500,240462.7031250,321723.0937500,420246.5937500,479463.8125000,403636.8125000,413575.1875000,608610.3750000,16
,16021,36621.6992188,34485.3007813,37203.0000000,47955.8007813,31484.9003906,37576.1015625,36075.8007813,49157.6015625,38734.6015625,58893.3007813,47409.8984375,41636.8984375,50551.6992188,54922.8007813,73483.0000000,95986.2968750,109511.7968750,92192.5000000,94462.5000000,139009.4062500,16
,16023,18959.5996094,17853.5000000,19260.5000000,24827.4003906,16300.0996094,19453.5996094,18677.0000000,25449.5000000,20053.4003906,30489.8007813,24544.8007813,21556.0000000,26171.3007813,28434.3007813,38043.1992188,49693.3984375,56695.6992188,47729.3007813,48904.5000000,71967.0000000,16
,16025,31933.5000000,30070.5000000,32440.3007813,41816.6015625,27454.1992188,32765.5996094,31457.5000000,42864.5000000,33775.8984375,51353.8007813,41340.6015625,36306.6015625,44080.1992188,47891.6015625,64075.8007813,83698.2031250,95492.2031250,80390.2031250,82369.5000000,121213.6015625,16
,16027,196707.5000000,185232.0000000,199829.5000000,257586.7031250,169115.7031250,201833.5000000,193775.4062500,264041.5937500,208056.4062500,316335.3125000,254654.5000000,223645.4062500,271530.1875000,295008.5937500,394701.8125000,515574.0937500,588224.0000000,495196.6875000,507389.4062500,746665.8750000,16
,16029,134196.2968750,126367.6015625,136326.2031250,175728.9062500,115372.8984375,137693.4062500,132196.0000000,180132.5000000,141938.7031250,215807.9062500,173728.5000000,152573.7031250,185241.2968750,201258.5937500,269270.5937500,351731.0937500,401293.9062500,337829.4062500,346147.4062500,509384.9062500,16
,16031,226100.5000000,212910.2968750,229689.0937500,296076.5000000,194385.7968750,231992.5000000,222730.2968750,303496.0000000,239145.2968750,363603.5937500,292706.3125000,257063.5937500,312103.5937500,339090.1875000,453680.0937500,592613.8125000,676119.3750000,569191.3750000,583206.0000000,858236.3750000,16
,16033,17486.9003906,16466.8007813,17764.5000000,22899.0000000,15034.0996094,17942.5996094,17226.3007813,23472.8007813,18495.8007813,28121.5996094,22638.3007813,19881.6992188,24138.5000000,26225.6992188,35088.1992188,45833.6015625,52292.0000000,44022.1015625,45106.0000000,66377.2031250,16
,16035,24304.0000000,22886.1992188,24689.6992188,31825.9003906,20894.9003906,24937.3007813,23941.6992188,32623.4003906,25706.1992188,39084.5000000,31463.5996094,27632.3007813,33548.6015625,36449.5000000,48767.0000000,63701.1992188,72677.3984375,61183.5000000,62690.0000000,92253.6015625,16
,16037,8818.2001953,8303.7001953,8958.0996094,11547.2998047,7581.2998047,9048.0000000,8686.7001953,11836.7001953,9326.9003906,14181.0000000,11415.9003906,10025.7998047,12172.4003906,13224.9003906,17694.0996094,23112.5996094,26369.4003906,22199.0996094,22745.6992188,33472.1992188,16
,16039,68412.6015625,64421.5000000,69498.2968750,89585.6015625,58816.5000000,70195.2968750,67392.7968750,91830.6015625,72359.6015625,110017.7031250,88565.7968750,77781.2031250,94435.0000000,102600.5000000,137272.5937500,179310.5937500,204577.4062500,172223.5937500,176464.0000000,259681.5937500,16
,16041,44911.5000000,42291.3984375,45624.3007813,58811.1015625,38611.8007813,46081.8007813,44242.0000000,60284.8984375,47502.6015625,72224.3984375,58141.6992188,51061.8007813,61994.6992188,67355.1015625,90116.7031250,117713.7968750,134300.9062500,113061.2968750,115845.1015625,170475.7031250,16
,16043,110305.3984375,103870.3984375,112056.1015625,144443.7968750,94833.1015625,113179.7968750,108661.2031250,148063.5000000,116669.3984375,177387.5937500,142799.5937500,125411.0000000,152262.7968750,165428.5000000,221332.2968750,289112.4062500,329851.5000000,277685.6875000,284522.8125000,418699.0937500,16
,16045,20364.3007813,19176.3007813,20687.5000000,26666.8007813,17507.8007813,20895.0000000,20060.6992188,27335.0996094,21539.1992188,32748.8007813,26363.3007813,23153.0000000,28110.4003906,30541.0000000,40861.8007813,53375.1992188,60896.3007813,51265.6015625,52527.8007813,77299.1015625,16
,16047,68661.2031250,64655.6992188,69750.8984375,89911.2031250,59030.1992188,70450.3984375,67637.7031250,92164.2968750,72622.6015625,110417.5000000,88887.7031250,78063.8984375,94778.2031250,102973.3984375,137771.5000000,179962.2968750,205320.9062500,172849.5000000,177105.4062500,260625.4062500,16
,16049,144617.5937500,136180.9062500,146912.7968750,189375.4062500,124332.3984375,148386.2031250,142461.9062500,194121.0000000,152961.2031250,232566.7968750,187219.7031250,164422.0937500,199626.5937500,216887.5937500,290181.1875000,379045.4062500,432457.0000000,364064.0937500,373028.0937500,548942.0000000,16
,16051,111726.3984375,105208.5000000,113499.6015625,146304.5937500,96054.7031250,114637.7968750,110061.0000000,149970.9062500,118172.3984375,179672.7968750,144639.2031250,127026.6015625,154224.2968750,167559.5937500,224183.5937500,292836.9062500,334100.8125000,281262.9062500,288188.0937500,424092.9062500,16
,16053,108574.6015625,102240.6015625,110297.7968750,142177.4062500,93345.1015625,111404.0000000,106956.2031250,145740.2968750,114838.7968750,174604.2968750,140559.0000000,123443.2031250,149873.7031250,162832.7968750,217859.5000000,284576.0937500,324675.9062500,273328.5937500,280058.4062500,412129.4062500,16
,16055,80310.5000000,75625.3984375,81585.2031250,105165.8984375,69045.5000000,82403.2968750,79113.3984375,107801.2968750,84944.0000000,129151.3984375,103968.7968750,91308.6015625,110858.7031250,120444.2968750,161146.4062500,210495.4062500,240156.5000000,202175.7968750,207153.7968750,304844.0937500,16
,16057,217615.2031250,204920.0000000,221069.0000000,284965.0937500,187090.7031250,223286.0000000,214371.4062500,292106.0937500,230170.4062500,349957.9062500,281721.3125000,247416.2968750,300390.5937500,326364.4062500,436653.9062500,570373.5000000,650745.3125000,547830.3125000,561318.8750000,826027.6250000,16
,16059,9881.9003906,9305.4003906,10038.7001953,12940.2998047,8495.7998047,10139.4003906,9734.5996094,13264.5000000,10452.0000000,15891.5996094,12793.0000000,11235.2001953,13640.7001953,14820.2001953,19828.5000000,25900.6992188,29550.3007813,24877.0000000,25489.5000000,37509.8984375,16
,16061,126611.7031250,119225.5000000,128621.2031250,165796.9062500,108852.2031250,129911.1015625,124724.3984375,169951.7031250,133916.5000000,203610.7031250,163909.5937500,143950.4062500,174771.7031250,189883.7031250,254051.7031250,331851.8125000,378613.1875000,318735.6875000,326583.5937500,480595.0937500,16
,16063,35734.6015625,33649.8984375,36301.8007813,46794.1015625,30722.1992188,36665.8007813,35202.0000000,47966.8007813,37796.3007813,57466.6015625,46261.5000000,40628.1992188,49327.1992188,53592.3007813,71703.0000000,93661.1015625,106859.0000000,89959.2968750,92174.2031250,135642.0937500,16
,16065,117527.2968750,110671.0000000,119392.6015625,153900.7968750,101041.8984375,120589.8984375,115775.3984375,157757.5000000,124307.8984375,189001.5000000,152148.9062500,133621.9062500,162231.7031250,176259.4062500,235823.2968750,308041.0937500,351447.4062500,295866.1875000,303151.0000000,446112.0937500,16
,16067,158211.0000000,148981.2968750,160722.0000000,207175.9062500,136019.0937500,162333.7968750,155852.7031250,212367.5937500,167338.9062500,254427.0937500,204817.5000000,179877.0000000,218390.5937500,237274.0937500,317457.0000000,414674.0937500,473106.0937500,398284.5937500,408091.0937500,600540.3125000,16
,16069,174545.9062500,164363.2968750,177316.2031250,228566.2968750,150062.7031250,179094.4062500,171944.0937500,234294.0000000,184616.2968750,280696.0937500,225964.4062500,198448.9062500,240938.9062500,261772.0937500,350233.5937500,457488.0937500,521953.0937500,439406.5000000,450225.5000000,662544.5000000,16
,16071,83060.2031250,78214.6015625,84378.5000000,108766.5000000,71409.5000000,85224.6015625,81822.1015625,111492.1015625,87852.2968750,133573.2031250,107528.3984375,94434.7968750,114654.2031250,124568.0000000,166663.7031250,217702.2968750,248378.9062500,209097.9062500,214246.2968750,315281.3125000,16
,16073,78760.3984375,74165.7031250,80010.5000000,103136.0000000,67712.7968750,80812.7968750,77586.3984375,105720.6015625,83304.5000000,126658.6015625,101962.0000000,89546.2031250,108718.8984375,118119.5000000,158036.0937500,206432.5000000,235521.0937500,198273.5937500,203155.4062500,298960.1875000,16
,16075,31771.8007813,29918.3007813,32276.0996094,41604.8984375,27315.1992188,32599.8007813,31298.1992188,42647.5000000,33604.8984375,51093.8007813,41131.3007813,36122.8007813,43857.0000000,47649.1992188,63751.5000000,83274.5000000,95008.7968750,79983.2031250,81952.5000000,120600.0000000,16
,16077,187835.0000000,176877.0937500,190816.2031250,245968.2031250,161487.7031250,192729.7968750,185035.0937500,252132.0000000,198672.0000000,302066.8125000,243168.2968750,213557.7968750,259282.7968750,281702.0937500,376898.6875000,492319.0000000,561692.0000000,472860.6875000,484503.4062500,712987.3750000,16
,16079,343.7000122,323.7000122,349.2000122,450.1000061,295.5000000,352.7000122,338.6000061,461.3999939,363.5000000,552.7000122,445.0000000,390.7999878,474.3999939,515.5000000,689.7000122,900.9000244,1027.8000488,865.2999878,886.5999756,1304.6999512,16
,16081,51543.8007813,48536.8007813,52361.8007813,67496.1015625,44313.8007813,52886.8984375,50775.3984375,69187.5000000,54517.5000000,82890.1015625,66727.7031250,58602.3007813,71149.7031250,77301.7968750,103424.7031250,135097.0937500,154133.7968750,129757.6015625,132952.5000000,195650.7031250,16
,16083,215898.0000000,203303.0000000,219324.5937500,282716.4062500,185614.4062500,221524.0937500,212679.7968750,289801.0937500,228354.0937500,347196.4062500,279498.3125000,245463.9062500,298020.3125000,323789.1875000,433208.4062500,565872.8125000,645610.3750000,543507.3750000,556889.6250000,819509.6250000,16
,16085,13721.0996094,12920.5996094,13938.9003906,17967.5996094,11796.5000000,14078.7001953,13516.5996094,18417.9003906,14512.7001953,22065.5996094,17763.0996094,15600.0996094,18940.3007813,20578.0000000,27532.0000000,35963.1992188,41030.8984375,34541.8007813,35392.3007813,52082.8007813,16
,16087,32966.0000000,31042.8007813,33489.1992188,43168.6015625,28341.9003906,33825.0000000,32474.5996094,44250.3984375,34867.8984375,53014.1992188,42677.1992188,37480.3984375,45505.3984375,49440.1015625,66147.5000000,86404.3984375,98579.7031250,82989.2968750,85032.7031250,125132.7031250,16
,17001,175088.2031250,237040.7968750,320082.3125000,375151.8125000,374778.5000000,330447.8125000,429791.8125000,534515.3750000,618329.0000000,634657.1250000,598554.3125000,610024.3750000,649420.3750000,704822.3125000,825234.8125000,790430.8750000,847351.5000000,1011670.0000000,1109736.0000000,1387109.0000000,17
,17003,14315.0996094,19380.3007813,26169.6992188,30672.1992188,30641.5996094,27017.1992188,35139.5000000,43701.6015625,50554.1992188,51889.1015625,48937.3984375,49875.1992188,53096.1992188,57625.8007813,67470.6015625,64625.1015625,69278.8984375,82713.5000000,90731.2968750,113409.0000000,17
,17005,82211.5000000,111300.7968750,150292.4062500,176149.9062500,175974.5937500,155159.4062500,201805.7031250,250978.0000000,290332.0937500,297998.8125000,281047.0000000,286432.6875000,304930.8125000,330944.4062500,387483.1875000,371141.3125000,397868.0000000,475022.6875000,521068.8125000,651307.1250000,17
,17007,101957.1015625,138033.2031250,186389.7968750,218457.7968750,218240.4062500,192425.7968750,250275.7031250,311258.1875000,360064.4062500,369572.5937500,348549.3125000,355228.4062500,378169.5000000,410431.0937500,480549.4062500,460282.5000000,493428.4062500,589114.3125000,646219.6250000,807738.8750000,17
,17009,40789.1992188,55221.8007813,74567.5000000,87396.6015625,87309.7031250,76982.2031250,100125.7968750,124522.5000000,144048.0000000,147851.9062500,139441.2968750,142113.2968750,151291.2031250,164197.7968750,192249.5000000,184141.4062500,197401.9062500,235682.2031250,258527.7968750,323145.5000000,17
,17011,273491.3125000,370262.5000000,499975.0000000,585994.6250000,585411.5000000,516166.0937500,671343.3750000,834923.8125000,965842.3750000,991347.3125000,934953.8750000,952870.3750000,1014408.0000000,1100947.0000000,1289033.0000000,1234669.0000000,1323580.0000000,1580250.0000000,1733430.0000000,2166692.0000000,17
,17013,29740.9003906,40264.3007813,54369.8984375,63724.1015625,63660.6992188,56130.6015625,73005.3984375,90794.0000000,105030.7968750,107804.2968750,101671.7968750,103620.1015625,110312.0000000,119722.7031250,140176.2968750,134264.4062500,143933.0937500,171844.5937500,188502.2968750,235617.4062500,17
,17015,135745.9062500,183777.7031250,248159.7031250,290855.0937500,290565.6875000,256196.0937500,333217.4062500,414409.6875000,479390.4062500,492049.5000000,464059.0937500,472951.8125000,503495.5000000,546448.5000000,639804.3750000,612820.8750000,656951.5000000,784347.8125000,860378.0000000,1075425.0000000,17
,17017,85110.6015625,115225.7968750,155592.2968750,182361.7031250,182180.2968750,160631.0000000,208922.2968750,259828.5000000,300570.4062500,308507.5000000,290957.9062500,296533.5000000,315684.0000000,342614.9062500,401147.5937500,384229.3125000,411898.5937500,491774.0937500,539443.8750000,674275.0000000,17
,17019,315850.1875000,427609.4062500,577412.0000000,676754.6250000,676081.3125000,596110.8750000,775322.3750000,964238.3750000,1115434.0000000,1144889.0000000,1079761.0000000,1100453.0000000,1171521.0000000,1271463.0000000,1488681.0000000,1425897.0000000,1528579.0000000,1825002.0000000,2001907.0000000,2502273.0000000,17
,17021,197876.5937500,267892.5000000,361742.1875000,423979.1875000,423557.3125000,373456.8125000,485730.8125000,604084.5000000,698806.8750000,717260.1250000,676458.3750000,689421.3125000,733944.8750000,796557.5000000,932642.1250000,893308.3750000,957637.5000000,1143343.0000000,1254172.0000000,1567646.0000000,17
,17023,127181.2031250,172182.5937500,232502.5000000,272504.0937500,272232.9062500,240031.7968750,312193.6875000,388263.3125000,449144.0937500,461004.5937500,434780.0937500,443111.8125000,471728.3125000,511971.4062500,599437.0000000,574156.0000000,615502.3125000,734860.8125000,806094.0000000,1007573.0000000,17
,17025,84244.6015625,114053.5000000,154009.2968750,180506.2968750,180326.7031250,158996.7031250,206796.5937500,257185.0000000,297512.4062500,305368.6875000,287997.5937500,293516.5000000,312472.0937500,339129.0937500,397066.1875000,380320.0937500,407707.8125000,486770.5937500,533955.3750000,667414.8125000,17
,17027,121295.8984375,164214.7968750,221743.5000000,259894.0000000,259635.4062500,228924.4062500,297746.9062500,370296.3125000,428359.9062500,439671.5937500,414660.5937500,422606.8125000,449899.0937500,488279.9062500,571698.0000000,547587.0000000,587019.8750000,700855.0000000,768792.0000000,960947.5000000,17
,17029,139081.2968750,188293.2968750,254257.2968750,298001.8125000,297705.3125000,262491.0937500,341405.0000000,424592.1875000,491169.5937500,504139.8125000,475461.5937500,484572.8125000,515867.0000000,559875.5000000,655525.1250000,627878.6250000,673093.5000000,803620.1250000,881518.5000000,1101849.0000000,17
,17031,26387.0000000,35723.6992188,48238.6992188,56538.0000000,56481.8007813,49800.8007813,64772.6992188,80555.2031250,93186.6015625,95647.2968750,90206.3984375,91935.0000000,97872.2031250,106221.7031250,124368.7031250,119123.5000000,127701.8984375,152465.7968750,167245.0000000,209047.0000000,17
,17033,108399.3984375,146755.0000000,198167.0937500,232261.2968750,232030.2031250,204584.5000000,266089.5937500,330925.4062500,382815.5000000,392924.4062500,370572.8125000,377674.0000000,402064.5937500,436364.5937500,510913.5937500,489366.0000000,524606.3125000,626338.1250000,687051.8750000,858776.8750000,17
,17035,84946.2968750,115003.3984375,155292.0937500,182009.7968750,181828.5937500,160321.0000000,208519.0000000,259327.0937500,299990.3125000,307912.0937500,290396.4062500,295961.1875000,315074.6875000,341953.5937500,400373.3125000,383487.8125000,411103.5937500,490824.9062500,538402.6250000,672973.6250000,17
,17037,234102.2968750,316936.1875000,427967.0937500,501598.0000000,501098.9062500,441826.3125000,574654.5000000,714675.5000000,826738.8750000,848570.3750000,800299.1250000,815635.1250000,868309.6250000,942385.0000000,1103383.0000000,1056848.0000000,1132954.0000000,1352657.0000000,1483776.0000000,1854638.0000000,17
,17039,117801.7031250,159484.2968750,215355.7031250,252407.2031250,252156.0937500,222329.7031250,289169.6875000,359629.1875000,416020.0937500,427005.9062500,402715.4062500,410432.5937500,436938.8125000,474214.0000000,555229.1250000,531812.5000000,570109.5000000,680665.5000000,746645.3125000,933265.3750000,17
,17041,148299.7968750,200773.7031250,271109.8125000,317753.8125000,317437.5937500,279889.4062500,364033.8125000,452734.8125000,523724.9062500,537554.8750000,506975.8125000,516690.9062500,550059.3750000,596984.8125000,698974.1250000,669495.3125000,717707.1250000,856885.1250000,939946.8125000,1174882.0000000,17
,17043,25312.1992188,34268.6015625,46273.8007813,54235.1015625,54181.1015625,47772.3007813,62134.3007813,77274.1015625,89390.8984375,91751.3984375,86532.1015625,88190.2968750,93885.7031250,101895.1015625,119302.8984375,114271.3984375,122500.2968750,146255.5937500,160432.7968750,200532.0937500,17
,17045,187248.2968750,253503.5937500,342312.4062500,401206.5937500,400807.3125000,353397.8125000,459641.3125000,571638.1250000,661272.8125000,678734.8125000,640124.6250000,652391.3125000,694523.3750000,753773.0000000,882548.3125000,845327.3125000,906201.1250000,1081932.0000000,1186808.0000000,1483445.0000000,17
,17047,62904.1992188,85162.0000000,114996.3984375,134781.2968750,134647.2031250,118720.3984375,154411.7968750,192036.0000000,222147.9062500,228014.0937500,215043.4062500,219164.2968750,233318.0937500,253222.4062500,296483.1875000,283979.0937500,304429.0937500,363464.0937500,398696.3125000,498348.3125000,17
,17049,129566.8984375,175412.4062500,236863.7968750,277615.8125000,277339.5000000,244534.4062500,318049.9062500,395546.3125000,457569.1875000,469652.0937500,442935.6875000,451423.5937500,480577.0937500,521575.0000000,610681.3125000,584926.1250000,627047.8750000,748645.3125000,821214.8125000,1026473.0000000,17
,17051,132445.2968750,179309.2968750,242126.0000000,283783.3125000,283500.9062500,249966.9062500,325115.5937500,404333.6875000,467734.5000000,480085.9062500,452775.9062500,461452.4062500,491253.5000000,533162.3125000,624248.1250000,597920.8125000,640978.3750000,765277.1250000,839458.8125000,1049277.0000000,17
,17053,159915.7968750,216499.7968750,292345.3125000,342642.8125000,342301.8125000,301812.5937500,392547.8125000,488196.5937500,564747.3125000,579660.3750000,546686.1250000,557162.3125000,593144.3750000,643745.3750000,753723.3750000,721935.5000000,773923.6250000,924003.3125000,1013571.0000000,1266908.0000000,17
,17055,74839.1015625,101319.7968750,136814.7968750,160353.4062500,160193.9062500,141245.2968750,183708.5000000,228471.2031250,264296.1875000,271275.4062500,255843.7968750,260746.5000000,277585.8125000,301266.5937500,352735.1875000,337858.8125000,362188.6875000,432424.5000000,474341.3125000,592900.3750000,17
,17057,135042.0937500,182824.9062500,246873.0937500,289347.0937500,289059.3125000,254867.7968750,331489.9062500,412261.0937500,476904.9062500,489498.4062500,461653.0937500,470499.8125000,500885.0937500,543615.5000000,636487.3125000,609643.6250000,653545.5000000,780281.3125000,855917.3125000,1069849.0000000,17
,17059,89920.0000000,121736.8984375,164384.5000000,192666.5000000,192474.7968750,169707.9062500,220728.0000000,274510.8125000,317555.0000000,325940.5937500,307399.3125000,313289.9062500,333522.5937500,361975.3125000,423815.4062500,405941.3125000,435173.9062500,519563.0937500,569926.5000000,712376.6250000,17
,17061,117796.2968750,159476.9062500,215345.7968750,252395.5937500,252144.4062500,222319.5000000,289156.3125000,359612.5937500,416000.9062500,426986.1875000,402696.9062500,410413.6875000,436918.5937500,474192.0937500,555203.3750000,531788.0000000,570083.3125000,680634.0000000,746610.8125000,933222.3125000,17
,17063,122403.3984375,165714.0937500,223768.0937500,262266.9062500,262005.9062500,231014.5000000,300465.4062500,373677.3125000,432271.0000000,443685.9062500,418446.5937500,426465.3125000,454006.8125000,492738.0937500,576917.8750000,552586.6250000,592379.5000000,707254.0000000,775811.3125000,969721.1250000,17
,17065,70790.0000000,95838.1015625,129412.7031250,151677.9062500,151526.9062500,133603.5000000,173769.4062500,216110.2968750,249997.0000000,256598.5937500,242001.9062500,246639.2968750,262567.5937500,284967.0937500,333651.1875000,319579.5937500,342593.3125000,409029.0937500,448678.0000000,560822.8125000,17
,17067,177346.5937500,240098.2968750,324210.9062500,379990.8125000,379612.5937500,334710.0937500,435335.5000000,541409.8750000,626304.6250000,642843.3750000,606274.8750000,617892.8750000,657797.0000000,713913.5000000,835879.3125000,800626.3750000,858281.3125000,1024720.0000000,1124050.0000000,1405000.0000000,17
,17069,6005.0000000,8129.7001953,10977.7998047,12866.5000000,12853.7001953,11333.2998047,14740.5000000,18332.1992188,21206.6992188,21766.6992188,20528.5000000,20921.9003906,22273.0000000,24173.0996094,28302.9003906,27109.1992188,29061.4003906,34697.0000000,38060.3984375,47573.3984375,17
,17071,96032.6015625,130012.5000000,175559.2031250,205763.7968750,205559.0937500,181244.5000000,235732.7968750,293171.8125000,339142.0000000,348097.5937500,328295.9062500,334587.0937500,356195.0000000,386581.9062500,452625.9062500,433536.6875000,464756.5937500,554882.3750000,608669.5000000,760803.3125000,17
,17073,238387.2968750,322737.4062500,435800.5937500,510779.3125000,510271.0000000,449913.5000000,585173.0000000,727757.0000000,841871.6250000,864102.8125000,814947.8125000,830564.6250000,884203.3125000,959634.5000000,1123579.0000000,1076193.0000000,1153692.0000000,1377416.0000000,1510935.0000000,1888586.0000000,17
,17075,381988.5937500,517150.0000000,698321.0000000,818465.6250000,817651.3125000,720935.3125000,937673.3125000,1166148.0000000,1349004.0000000,1384626.0000000,1305861.0000000,1330885.0000000,1416835.0000000,1537705.0000000,1800408.0000000,1724477.0000000,1848660.0000000,2207153.0000000,2421102.0000000,3026244.0000000,17
,17077,54266.6015625,73468.1015625,99205.8984375,116274.0000000,116158.2968750,102418.5000000,133209.0937500,165666.9062500,191644.0000000,196704.7968750,185515.0937500,189070.0937500,201280.5000000,218451.7031250,255772.0937500,244985.0937500,262626.9062500,313555.6875000,343950.0000000,429918.5000000,17
,17079,120795.5000000,163537.2968750,220828.7031250,258821.7968750,258564.2968750,227979.9062500,296518.5937500,368768.5937500,426592.6875000,437857.5937500,412949.9062500,420863.3125000,448043.0000000,486265.4062500,569339.5000000,545327.8750000,584598.1250000,697963.6250000,765620.3125000,956983.0000000,17
,17081,79802.8984375,108040.1015625,145889.2968750,170989.2968750,170819.2031250,150613.7968750,195893.5000000,243625.2031250,281826.3125000,289268.4062500,272813.3125000,278041.1875000,295997.4062500,321248.8125000,376131.3125000,360268.0937500,386211.8125000,461106.1875000,505803.1875000,632226.0000000,17
,17083,84467.7031250,114355.3984375,154417.0000000,180984.0937500,180804.0937500,159417.5937500,207344.0937500,257865.7968750,298299.9062500,306177.0937500,288760.0000000,294293.5000000,313299.3125000,340026.8125000,398117.3125000,381326.8125000,408787.0937500,488059.1875000,535368.8750000,669181.5000000,17
,17085,85082.2968750,115187.5000000,155540.7031250,182301.0937500,182119.7031250,160577.7031250,208852.7968750,259742.2031250,300470.5937500,308405.0000000,290861.3125000,296435.0000000,315579.0937500,342501.0937500,401014.3125000,384101.5937500,411761.6875000,491610.6875000,539264.6250000,674050.8750000,17
