Rowid_,FIPS,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,STATE
,13225,335928.4062500,323584.1875000,355432.5000000,396594.9062500,402111.8125000,384308.1875000,428245.0000000,476317.9062500,520900.4062500,565751.3750000,580678.3125000,565406.1250000,631953.8750000,640353.8750000,766877.6250000,811293.8750000,860114.6250000,926381.1250000,1053525.0000000,1119887.0000000,13
,13227,17380.8007813,16742.0996094,18390.0000000,20519.6992188,20805.0996094,19884.0000000,22157.3007813,24644.5000000,26951.1992188,29271.8007813,30044.0996094,29253.9003906,32697.0996094,33131.6992188,39678.0000000,41976.1015625,44502.1015625,47930.6992188,54509.0000000,57942.6015625,13
,13229,418047.8125000,402686.0000000,442319.8125000,493544.5000000,500410.0000000,478254.3125000,532931.6250000,592756.1250000,648237.0000000,704052.1250000,722627.8750000,703622.5000000,786438.1250000,796891.5000000,954344.6250000,1009619.0000000,1070374.0000000,1152840.0000000,1311064.0000000,1393649.0000000,13
,13231,168383.2968750,162195.7968750,178159.7031250,198792.2968750,201557.5937500,192633.5937500,214656.7968750,238753.2031250,261100.0937500,283581.5000000,291063.5937500,283408.5000000,316765.4062500,320975.8125000,384395.5937500,406659.0937500,431130.4062500,464346.3125000,528076.8750000,561340.8125000,13
,13233,94808.7031250,91324.7968750,100313.2968750,111930.6015625,113487.6015625,108462.8984375,120863.1015625,134430.7031250,147013.2031250,159671.4062500,163884.2031250,159574.0000000,178355.7031250,180726.4062500,216435.0937500,228970.5937500,242749.2968750,261451.5937500,297335.3125000,316064.5937500,13
,13235,440795.5000000,424597.8125000,466388.0937500,520400.3125000,527639.3125000,504277.9062500,561930.5000000,625010.3750000,683510.3125000,742362.3750000,761949.0000000,741909.3750000,829231.3750000,840253.5000000,1006274.0000000,1064556.0000000,1128617.0000000,1215570.0000000,1382405.0000000,1469483.0000000,13
,13237,72759.6015625,70086.0000000,76984.1015625,85899.6015625,87094.5000000,83238.2968750,92754.7031250,103167.0000000,112823.2031250,122537.6015625,125770.7031250,122462.7968750,136876.5937500,138695.9062500,166100.0937500,175720.2968750,186294.5000000,200647.4062500,228185.7968750,242559.4062500,13
,13239,85146.2968750,82017.3984375,90089.7968750,100523.1015625,101921.3984375,97408.7968750,108545.2968750,120730.1015625,132030.2031250,143398.4062500,147181.7968750,143310.9062500,160178.4062500,162307.5937500,194376.9062500,205634.9062500,218009.2968750,234805.5937500,267032.0937500,283852.6875000,13
,13241,16449.5000000,15845.0000000,17404.5996094,19420.1992188,19690.3007813,18818.5000000,20970.0000000,23324.0000000,25507.0996094,27703.3007813,28434.1992188,27686.4003906,30945.0996094,31356.4003906,37551.8984375,39726.8984375,42117.5000000,45362.3984375,51588.3007813,54837.8007813,13
,13243,578922.5000000,557649.0000000,612534.8125000,683472.0000000,692979.5000000,662297.8125000,738016.3125000,820862.8125000,897694.0000000,974988.0000000,1000712.0000000,974393.0000000,1089078.0000000,1103554.0000000,1321599.0000000,1398144.0000000,1482279.0000000,1596480.0000000,1815593.0000000,1929958.0000000,13
,13245,136159.5000000,131156.0937500,144064.9062500,160749.0000000,162985.0937500,155768.9062500,173577.5000000,193062.5937500,211132.9062500,229312.0000000,235362.2031250,229172.0937500,256145.4062500,259550.0937500,310833.0937500,328836.0000000,348624.1875000,375483.5000000,427017.8125000,453916.0000000,13
,13247,16018.7998047,15430.0996094,16948.8007813,18911.5996094,19174.6992188,18325.8007813,20420.9003906,22713.1992188,24839.1992188,26977.9003906,27689.6992188,26961.4003906,30134.8007813,30535.3007813,36568.6015625,38686.6015625,41014.6015625,44174.5000000,50237.3984375,53401.8984375,13
,13249,157347.0937500,151565.2031250,166482.7031250,185763.0000000,188347.0937500,180007.9062500,200587.7031250,223104.7968750,243987.0000000,264994.9062500,271986.5937500,264833.3125000,296003.9062500,299938.4062500,359201.4062500,380005.8125000,402873.1875000,433912.0937500,493465.5937500,524549.3125000,13
,13251,1034980.0000000,996947.8750000,1095071.0000000,1221890.0000000,1238888.0000000,1184036.0000000,1319403.0000000,1467513.0000000,1604870.0000000,1743054.0000000,1789043.0000000,1741990.0000000,1947020.0000000,1972900.0000000,2362714.0000000,2499559.0000000,2649973.0000000,2854137.0000000,3245861.0000000,3450321.0000000,13
,13253,492740.1875000,474633.5937500,521348.8125000,581725.8125000,589817.8750000,563703.6250000,628150.1250000,698663.5000000,764057.1250000,829844.6250000,851739.3750000,829338.3125000,926950.5000000,939271.6250000,1124857.0000000,1190007.0000000,1261617.0000000,1358817.0000000,1545311.0000000,1642652.0000000,13
,13255,188465.0000000,181539.5000000,199407.2968750,222500.5000000,225595.5937500,215607.2968750,240257.0937500,267227.3125000,292239.3125000,317401.9062500,325776.3125000,317208.1875000,354543.3125000,359255.9062500,430239.0937500,455157.9062500,482547.6875000,519724.9062500,591056.0000000,628287.1250000,13
,13257,33481.1015625,32250.8007813,35425.0000000,39527.6015625,40077.3984375,38303.0000000,42682.0000000,47473.3007813,51916.6992188,56386.8984375,57874.6015625,56352.5000000,62985.1015625,63822.3007813,76432.6015625,80859.5000000,85725.2968750,92329.8984375,105002.0000000,111616.2031250,13
,13259,229792.4062500,221348.2968750,243134.2031250,271291.4062500,275065.3125000,262886.6875000,292941.8125000,325826.0937500,356322.8125000,387003.1875000,397213.9062500,386767.0937500,432289.0937500,438035.0937500,524583.8750000,554966.8750000,588362.8750000,633692.5000000,720665.5000000,766060.8125000,13
,13261,1129835.0000000,1088317.0000000,1195433.0000000,1333876.0000000,1352431.0000000,1292552.0000000,1440325.0000000,1602010.0000000,1751955.0000000,1902803.0000000,1953007.0000000,1901642.0000000,2125464.0000000,2153715.0000000,2579255.0000000,2728641.0000000,2892841.0000000,3115717.0000000,3543342.0000000,3766540.0000000,13
,13263,71327.7031250,68706.7031250,75469.0000000,84209.1015625,85380.5000000,81600.2031250,90929.2968750,101136.6015625,110602.8984375,120126.1015625,123295.5000000,120052.7968750,134182.7968750,135966.4062500,162831.2031250,172262.0937500,182628.2968750,196698.5937500,223695.0937500,237785.7968750,13
,13265,23597.4003906,22730.3007813,24967.5000000,27859.0000000,28246.5000000,26995.9003906,30082.1992188,33459.1015625,36590.8007813,39741.3984375,40790.0000000,39717.1992188,44391.8007813,44981.8984375,53869.6015625,56989.6015625,60419.1015625,65074.0000000,74005.2031250,78666.8984375,13
,13267,562740.8125000,542061.8750000,595413.5000000,664368.0000000,673609.8125000,643785.5000000,717387.6250000,797918.3750000,872602.1250000,947735.5000000,972740.8125000,947157.3125000,1058637.0000000,1072708.0000000,1284658.0000000,1359064.0000000,1440847.0000000,1551855.0000000,1764844.0000000,1876013.0000000,13
,13269,249431.7968750,240266.0000000,263913.8125000,294477.4062500,298573.8125000,285354.4062500,317978.0937500,353672.9062500,386776.0937500,420078.5937500,431162.0937500,419822.3125000,469234.9062500,475472.0000000,569417.8125000,602397.5000000,638647.6250000,687851.3750000,782257.5000000,831532.5000000,13
,13271,265974.4062500,256200.7031250,281416.9062500,314007.5937500,318375.5937500,304279.4062500,339066.8125000,377129.0000000,412427.5937500,447938.8125000,459757.3125000,447665.4062500,500355.1875000,507005.9062500,607182.3125000,642349.3125000,681003.5000000,733470.6250000,834137.8750000,886680.8750000,13
,13273,820333.0000000,790188.5000000,867961.6250000,968479.6250000,981951.8125000,938475.6250000,1045769.0000000,1163162.0000000,1272032.0000000,1381558.0000000,1418009.0000000,1380715.0000000,1543223.0000000,1563736.0000000,1872705.0000000,1981169.0000000,2100389.0000000,2262211.0000000,2572694.0000000,2734750.0000000,13
,13275,791508.5000000,762423.1250000,837463.5000000,934449.6250000,947448.3750000,905499.8750000,1009023.0000000,1122292.0000000,1227336.0000000,1333013.0000000,1368184.0000000,1332200.0000000,1488998.0000000,1508790.0000000,1806903.0000000,1911556.0000000,2026587.0000000,2182722.0000000,2482296.0000000,2638658.0000000,13
,13277,591518.5000000,569782.1250000,625862.1250000,698342.8750000,708057.3125000,676707.8750000,754073.8750000,838722.8750000,917225.8125000,996201.5000000,1022485.0000000,995593.6250000,1112774.0000000,1127565.0000000,1350354.0000000,1428564.0000000,1514530.0000000,1631215.0000000,1855096.0000000,1971950.0000000,13
,13279,506756.5937500,488135.0000000,536178.8750000,598273.5000000,606595.8125000,579738.6250000,646018.5000000,718537.6250000,785791.3750000,853450.3125000,875967.8750000,852929.5000000,953318.3750000,965990.0000000,1156854.0000000,1223857.0000000,1297505.0000000,1397469.0000000,1589269.0000000,1689378.0000000,13
,13281,11699.7001953,11269.7998047,12379.0000000,13812.5996094,14004.7998047,13384.7001953,14914.9003906,16589.1992188,18142.0000000,19704.0000000,20223.9003906,19692.0000000,22009.6992188,22302.3007813,26708.9003906,28255.8007813,29956.0996094,32264.0996094,36692.1992188,39003.5000000,13
,13283,178616.2031250,172052.7031250,188986.7031250,210873.0937500,213806.5000000,204340.2031250,227701.7968750,253262.5937500,276967.4062500,300815.0937500,308751.9062500,300631.5937500,336015.5937500,340481.9062500,407755.8125000,431372.3125000,457330.8125000,492565.3125000,560168.8125000,595454.3125000,13
,13285,99162.7031250,95518.7968750,104920.1015625,117070.7968750,118699.3984375,113443.8984375,126413.6015625,140604.2968750,153764.5937500,167004.0937500,171410.4062500,166902.2031250,186546.4062500,189026.0000000,226374.5937500,239485.7968750,253897.2031250,273458.4062500,310989.9062500,330579.4062500,13
,13287,592484.6250000,570712.8750000,626884.3750000,699483.5000000,709213.8125000,677813.1250000,755305.5000000,840092.8125000,918723.8750000,997828.6250000,1024156.0000000,997219.8125000,1114592.0000000,1129407.0000000,1352560.0000000,1430898.0000000,1517004.0000000,1633880.0000000,1858126.0000000,1975171.0000000,13
,13289,142131.5937500,136908.7968750,150383.7968750,167799.5937500,170133.7968750,162601.0937500,181190.7968750,201530.5000000,220393.4062500,239369.9062500,245685.4062500,239223.7968750,267380.1875000,270934.1875000,324466.5000000,343259.0937500,363915.1875000,391952.5937500,445747.3125000,473825.1875000,13
,13291,47031.8007813,45303.6015625,49762.5000000,55525.5000000,56297.8984375,53805.3007813,59956.6992188,66687.1015625,72928.8984375,79208.2968750,81298.2031250,79160.0000000,88477.0000000,89653.1015625,107367.1015625,113585.6015625,120420.7968750,129698.5000000,147499.2968750,156790.4062500,13
,13293,114471.2968750,110264.8984375,121117.5000000,135144.0937500,137024.0000000,130957.2968750,145929.2031250,162310.5937500,177502.5000000,192786.0000000,197872.5000000,192668.4062500,215345.2968750,218207.5937500,261322.0000000,276457.3125000,293093.5937500,315674.5937500,359000.1875000,381613.9062500,13
,13295,155193.4062500,149490.5937500,164204.0000000,183220.4062500,185769.0937500,177544.0937500,197842.2031250,220051.0937500,240647.5000000,261367.9062500,268263.9062500,261208.4062500,291952.4062500,295833.0000000,354284.9062500,374804.5000000,397358.9062500,427972.9062500,486711.3125000,517369.5937500,13
,13297,270712.5000000,260764.7968750,286430.0937500,319601.4062500,324047.3125000,309700.0000000,345107.0937500,383847.3125000,419774.6875000,455918.4062500,467947.5000000,455640.3125000,509268.5937500,516037.9062500,617998.8125000,653792.1250000,693135.1250000,746536.8125000,848997.3750000,902476.3750000,13
,13299,143528.5937500,138254.4062500,151861.9062500,169448.9062500,171806.0937500,164199.2968750,182971.7968750,203511.2968750,222559.5937500,241722.7031250,248100.2968750,241575.2031250,270008.3125000,273597.3125000,327655.6875000,346633.0000000,367492.0937500,395805.0937500,450128.5000000,478482.4062500,13
,13301,194669.9062500,187516.4062500,205972.5000000,229826.0000000,233023.0000000,222705.9062500,248167.2031250,276025.3125000,301860.8125000,327851.8125000,336501.9062500,327651.8125000,366216.0937500,371083.8125000,444404.0937500,470143.3125000,498434.8125000,536836.1250000,610515.8125000,648972.5000000,13
,13303,588328.8750000,566709.8125000,622487.3125000,694577.1250000,704239.1250000,673058.8125000,750007.6250000,834200.1250000,912279.8125000,990829.6250000,1016972.0000000,990225.1250000,1106774.0000000,1121485.0000000,1343072.0000000,1420861.0000000,1506363.0000000,1622419.0000000,1845093.0000000,1961317.0000000,13
,13305,307558.0000000,296256.3125000,325414.8125000,363100.9062500,368151.9062500,351851.9062500,392078.0937500,436091.0000000,476908.3125000,517971.4062500,531637.6250000,517655.4062500,578582.8750000,586273.3750000,702111.8125000,742776.8750000,787474.6250000,848144.6250000,964550.6250000,1025308.0000000,13
,13307,238023.0937500,229276.5000000,251842.7031250,281008.4062500,284917.4062500,272302.5937500,303434.3125000,337496.4062500,369085.4062500,400864.8125000,411441.3125000,400620.0937500,447772.6875000,453724.5937500,543373.3125000,574844.5000000,609436.8125000,656390.0000000,746478.1250000,793499.3125000,13
,13309,295380.9062500,284526.5937500,312530.8125000,348724.8125000,353575.6875000,337921.0937500,376554.5937500,418824.9062500,458026.1875000,497463.5000000,510588.6875000,497160.0000000,555675.1250000,563061.3125000,674313.3125000,713368.3125000,756296.3750000,814564.3125000,926361.3750000,984713.6250000,13
,13311,23190.0000000,22337.8007813,24536.4003906,27377.9003906,27758.8007813,26529.6992188,29562.8007813,32881.3984375,35959.0000000,39055.1992188,40085.6015625,39031.3984375,43625.3007813,44205.1992188,52939.3984375,56005.6015625,59375.8007813,63950.3984375,72727.3984375,77308.6015625,13
,13313,40617.3007813,39124.8007813,42975.6015625,47952.6015625,48619.6015625,46467.0000000,51779.3984375,57591.8984375,62982.3984375,68405.3984375,70210.2031250,68363.6015625,76410.0000000,77425.6015625,92723.7031250,98094.1015625,103997.0000000,112009.3984375,127382.3984375,135406.2968750,13
,13315,522868.3125000,503654.5937500,553226.0000000,617294.8750000,625881.8125000,598170.8125000,666557.8125000,741382.6250000,810774.8125000,880584.6250000,903818.1250000,880047.3750000,983628.0000000,996702.5000000,1193635.0000000,1262768.0000000,1338757.0000000,1441900.0000000,1639798.0000000,1743090.0000000,13
,13317,176648.7968750,170157.5937500,186905.0937500,208550.4062500,211451.5000000,202089.4062500,225193.7031250,250472.9062500,273916.8125000,297501.8125000,305351.0937500,297320.1875000,332314.5000000,336731.5937500,403264.4062500,426620.9062500,452293.4062500,487139.8125000,553998.6250000,588895.5000000,13
,13319,90152.1015625,86839.2968750,95386.2968750,106433.0000000,107913.5000000,103135.6015625,114926.7968750,127828.0000000,139792.5000000,151829.0000000,155834.9062500,151736.2968750,169595.5937500,171849.7968750,205804.5937500,217724.5000000,230826.4062500,248610.0937500,282731.3125000,300540.8125000,13
,13321,1260046.0000000,1213744.0000000,1333205.0000000,1487602.0000000,1508296.0000000,1441515.0000000,1606320.0000000,1786638.0000000,1953864.0000000,2122097.0000000,2178087.0000000,2120802.0000000,2370419.0000000,2401926.0000000,2876509.0000000,3043111.0000000,3226235.0000000,3474796.0000000,3951705.0000000,4200625.0000000,13
,15001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,15003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,15007,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,15009,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,15
,16001,18073.1992188,25418.8007813,35956.8984375,38500.1992188,33833.1015625,51730.3984375,45277.6015625,93842.5000000,127973.1015625,169016.5000000,258773.5937500,149901.7031250,194692.2968750,297436.0937500,350816.9062500,389398.1875000,505196.3125000,494820.5000000,534741.0000000,673779.8750000,16
,16003,1089.4000244,1532.1999512,2167.3999023,2320.8000488,2039.4000244,3118.3000488,2729.3000488,5656.7001953,7714.1000977,10188.2001953,15598.5996094,9035.9003906,11735.9003906,17929.1992188,21146.9003906,23472.5000000,30452.6992188,29827.3007813,32233.6992188,40614.8007813,16
,16005,34031.6015625,47863.3007813,67706.6015625,72495.5000000,63707.3984375,97407.7968750,85257.2968750,176704.5000000,240972.2968750,318256.5937500,487268.4062500,282263.5937500,366603.9062500,560069.5000000,660585.0000000,733233.3125000,951280.1250000,931742.5000000,1006913.0000000,1268722.0000000,16
,16007,3632.1999512,5108.3999023,7226.2998047,7737.3999023,6799.5000000,10396.2998047,9099.5000000,18859.5996094,25718.9003906,33967.3984375,52006.0000000,30125.9003906,39127.5000000,59776.0000000,70504.0000000,78257.7968750,101529.7968750,99444.6015625,107467.5000000,135410.2031250,16
,16009,19569.6992188,27523.5000000,38934.3007813,41688.1015625,36634.6015625,56013.8007813,49026.8007813,101613.0000000,138569.7968750,183011.7968750,280201.0000000,162314.2031250,210813.5937500,322064.9062500,379865.8125000,421641.9062500,547028.5000000,535793.5000000,579019.6250000,729571.5000000,16
,16011,90540.0000000,127338.7968750,180131.2031250,192871.7968750,169491.2968750,259150.2968750,226824.2968750,470116.5937500,641098.8125000,846711.3125000,1296362.0000000,750953.0000000,975337.6250000,1490047.0000000,1757465.0000000,1950743.0000000,2530850.0000000,2478870.0000000,2678858.0000000,3375392.0000000,16
,16013,7293.7998047,10258.2001953,14511.0996094,15537.5000000,13654.0000000,20876.8007813,18272.5996094,37871.8984375,51645.8984375,68209.7968750,104432.8984375,60495.6015625,78571.7031250,120035.7968750,141578.5937500,157148.7968750,203881.2968750,199693.9062500,215804.7031250,271916.4062500,16
,16015,493.1000061,693.4000244,980.9000244,1050.3000488,923.0000000,1411.1999512,1235.1999512,2560.1000977,3491.1999512,4610.8999023,7059.5000000,4089.3999023,5311.3999023,8114.2998047,9570.5996094,10623.0996094,13782.2001953,13499.0996094,14588.2001953,18381.3007813,16
,16017,4543.5000000,6390.1000977,9039.2998047,9678.7001953,8505.4003906,13004.5996094,11382.5000000,23591.3007813,32171.5000000,42489.5000000,65053.6992188,37684.1992188,48944.1992188,74773.2031250,88192.7031250,97891.7968750,127002.5000000,124394.1015625,134429.7968750,169383.2031250,16
,16019,52566.6015625,73931.7031250,104582.3984375,111979.5000000,98405.1015625,150460.2031250,131692.0000000,272945.1875000,372215.9062500,491592.5000000,752655.1250000,435996.1875000,566271.8125000,865106.8750000,1020367.0000000,1132583.0000000,1469387.0000000,1439209.0000000,1555320.0000000,1959721.0000000,16
,16021,12006.5000000,16886.3007813,23887.0996094,25576.5996094,22476.1992188,34365.8007813,30079.0996094,62342.0000000,85015.7968750,112282.0000000,171909.9062500,99583.6015625,129339.1015625,197594.4062500,233056.5937500,258687.2031250,335614.8125000,328721.9062500,355242.0937500,447609.3125000,16
,16023,6215.8999023,8742.2998047,12366.7001953,13241.4003906,11636.2001953,17791.5996094,15572.2998047,32275.3007813,44013.8007813,58129.8984375,89000.1015625,51555.6992188,66960.6015625,102297.2968750,120656.5000000,133925.7968750,173752.2968750,170183.7031250,183913.5937500,231733.2968750,16
,16025,10469.4003906,14724.5996094,20829.0996094,22302.4003906,19598.8007813,29966.3007813,26228.4003906,54361.0000000,74132.2031250,97907.7968750,149902.2031250,86835.0000000,112781.2968750,172298.5937500,203221.0000000,225570.4062500,292649.8125000,286639.3125000,309764.5000000,390306.9062500,16
,16027,64490.6992188,90702.1015625,128305.6015625,137380.7031250,120727.0000000,184590.2031250,161564.7031250,334859.3125000,456648.3125000,603104.0000000,923385.3750000,534896.3750000,694723.3125000,1061345.0000000,1251825.0000000,1389495.0000000,1802699.0000000,1765675.0000000,1908124.0000000,2404258.0000000,16
,16029,43996.3984375,61878.1015625,87531.7031250,93722.7968750,82361.5000000,125929.7968750,110221.5000000,228445.2968750,311531.1875000,411445.0937500,629945.1250000,364913.0937500,473949.0000000,724063.1250000,854010.5000000,947930.8750000,1229824.0000000,1204565.0000000,1301746.0000000,1640215.0000000,16
,16031,74127.2031250,104255.2968750,147477.7031250,157908.7968750,138766.5937500,212172.5937500,185706.5000000,384895.5937500,524882.8750000,693222.8125000,1061362.0000000,614823.3125000,798532.3125000,1219937.0000000,1438878.0000000,1597120.0000000,2072067.0000000,2029511.0000000,2193245.0000000,2763514.0000000,16
,16033,5733.1000977,8063.2001953,11406.0996094,12212.9003906,10732.4003906,16409.6992188,14362.7998047,29768.4003906,40595.1992188,53614.8007813,82087.2031250,47551.3007813,61759.6015625,94351.6015625,111284.7968750,123523.5000000,160256.5000000,156965.0937500,169628.5937500,213734.0000000,16
,16035,7968.1000977,11206.5996094,15852.7001953,16973.9003906,14916.2998047,22806.9003906,19962.0000000,41373.1992188,56420.6992188,74515.8984375,114087.8984375,66088.6015625,85835.7968750,131133.4062500,154667.9062500,171677.5937500,222730.5937500,218156.0937500,235756.2968750,297055.5937500,16
,16037,2891.0000000,4066.1000977,5751.7998047,6158.6000977,5412.1000977,8275.0000000,7242.7998047,15011.4003906,20471.0000000,27036.5000000,41394.3007813,23978.8007813,31143.6992188,47578.8984375,56117.8984375,62289.5000000,80813.0000000,79153.2031250,85539.1015625,107780.2031250,16
,16039,22429.0996094,31545.0996094,44623.1992188,47779.3984375,41987.3984375,64198.3007813,56190.3007813,116460.1015625,158816.9062500,209752.4062500,321142.5000000,186030.5937500,241616.5000000,369123.3125000,435369.8125000,483249.9062500,626957.3125000,614080.8125000,663622.8750000,836172.5000000,16
,16041,14724.2998047,20708.6992188,29294.1992188,31366.1992188,27563.9003906,42144.8984375,36887.8007813,76453.7031250,104260.1015625,137698.2031250,210823.5937500,122125.2968750,158616.4062500,242322.0000000,285811.4062500,317243.8125000,411584.8125000,403131.5937500,435655.0000000,548930.3750000,16
,16043,36163.6992188,50862.0000000,71948.3984375,77037.2968750,67698.7031250,103510.5000000,90598.7031250,187775.2031250,256069.2968750,338195.5937500,517796.0000000,299947.5937500,389571.9062500,595158.1250000,701971.0000000,779170.8125000,1010878.0000000,990116.8125000,1069996.0000000,1348208.0000000,16
,16045,6676.3999023,9390.0000000,13282.9003906,14222.4003906,12498.2998047,19109.8007813,16726.0996094,34666.5000000,47274.8007813,62436.8007813,95594.1015625,55375.5000000,71921.7031250,109876.5000000,129596.0000000,143848.4062500,186625.5937500,182792.7031250,197539.7968750,248902.4062500,16
,16047,22510.5996094,31659.8007813,44785.3984375,47953.0000000,42140.0000000,64431.6015625,56394.5000000,116883.3984375,159394.0937500,210514.7968750,322309.6875000,186706.7968750,242494.7031250,370464.9062500,436952.0937500,485006.3125000,629236.0000000,616312.5000000,666034.8125000,839211.5000000,16
,16049,47413.0000000,66683.3984375,94329.1015625,101001.0000000,88757.3984375,135709.0000000,118780.8984375,246185.5000000,335723.6875000,443396.5937500,678864.5000000,393250.9062500,510754.3125000,780291.3750000,920330.0000000,1021544.0000000,1325328.0000000,1298108.0000000,1402835.0000000,1767589.0000000,16
,16051,36629.6015625,51517.1992188,72875.2968750,78029.7968750,68570.7968750,104843.8984375,91765.8984375,190194.0937500,259368.0937500,342552.3125000,524466.3750000,303811.5937500,394590.4062500,602825.3125000,711014.0000000,789208.3750000,1023901.0000000,1002872.0000000,1083780.0000000,1365576.0000000,16
,16053,35596.3007813,50063.8984375,70819.5000000,75828.6015625,66636.3984375,101886.2968750,89177.2031250,184828.7968750,252051.4062500,332889.0937500,509671.4062500,295241.1875000,383459.1875000,585819.8125000,690956.6250000,766945.0000000,995017.0000000,974581.1250000,1053207.0000000,1327054.0000000,16
,16055,26329.9003906,37031.3007813,52383.8007813,56088.8984375,49289.6992188,75363.2968750,65962.6015625,136714.2968750,186437.5000000,246231.5000000,376994.0000000,218384.2031250,283637.3125000,433319.4062500,511087.0937500,567294.3125000,735994.6250000,720878.6250000,779036.8750000,981595.5000000,16
,16057,71345.2968750,100342.7031250,141943.0000000,151982.5937500,133558.7968750,204209.9062500,178737.0937500,370450.9062500,505184.5937500,667206.8125000,1021530.0000000,591749.5000000,768564.1250000,1174154.0000000,1384879.0000000,1537182.0000000,1994304.0000000,1953345.0000000,2110935.0000000,2659802.0000000,16
,16059,3239.8000488,4556.6000977,6445.6000977,6901.5000000,6064.8999023,9273.2001953,8116.5000000,16822.1992188,22940.4003906,30297.9003906,46387.6992188,26871.3007813,34900.5000000,53318.3007813,62887.3007813,69803.3984375,90561.2968750,88701.3984375,95857.5000000,120781.6015625,16
,16061,41509.8007813,58380.8984375,82584.5000000,88425.7031250,77706.5000000,118812.2968750,103991.8984375,215533.7968750,293923.8125000,388190.8125000,594341.3750000,344288.5937500,447161.9062500,683139.8750000,805742.8750000,894355.0000000,1160316.0000000,1136485.0000000,1228173.0000000,1547512.0000000,16
,16063,11715.5996094,16477.3007813,23308.5000000,24957.0996094,21931.6992188,33533.3007813,29350.4003906,60831.8007813,82956.3984375,109562.1015625,167745.5937500,97171.2968750,126206.0000000,192807.9062500,227411.0937500,252420.7968750,327484.9062500,320758.9062500,346636.8125000,436766.4062500,16
,16065,38531.3984375,54192.0000000,76659.0000000,82081.1015625,72131.0000000,110287.5000000,96530.3984375,200069.0937500,272834.5937500,360337.8125000,551696.8750000,319585.5937500,415077.8125000,634124.1250000,747930.3125000,830184.3750000,1077062.0000000,1054941.0000000,1140051.0000000,1436477.0000000,16
,16067,51869.6015625,72951.2968750,103195.7031250,110494.7031250,97100.2031250,148465.0937500,129945.7968750,269325.9062500,367280.3125000,485074.0000000,742674.8750000,430214.9062500,558763.0000000,853635.5000000,1006837.0000000,1117565.0000000,1449903.0000000,1420125.0000000,1534696.0000000,1933735.0000000,16
,16069,57225.0000000,80483.3984375,113850.3984375,121903.0000000,107125.6015625,163793.7968750,143362.2968750,297133.0937500,405201.0937500,535156.6250000,819354.3125000,474633.5000000,616453.8750000,941771.3125000,1110791.0000000,1232951.0000000,1599602.0000000,1566749.0000000,1693149.0000000,2133388.0000000,16
,16071,27231.3007813,38299.1992188,54177.3007813,58009.3007813,50977.1992188,77943.6015625,68221.0000000,141395.0937500,192820.7031250,254662.0000000,389901.4062500,225861.2031250,293348.4062500,448155.3125000,528585.6250000,586717.1250000,761193.3750000,745559.8750000,805709.3750000,1015203.0000000,16
,16073,25821.6992188,36316.6015625,51372.6992188,55006.3007813,48338.3007813,73908.7031250,64689.5000000,134075.5000000,182839.0000000,241478.9062500,369717.5000000,214169.0937500,278162.6875000,424955.8125000,501222.4062500,556344.8125000,721788.8750000,706964.6250000,764000.3750000,962649.3750000,16
,16075,10416.4003906,14650.0000000,20723.6992188,22189.5000000,19499.5996094,29814.5996094,26095.5996094,54085.8007813,73756.8984375,97412.1015625,149143.2968750,86395.3984375,112210.2968750,171426.2968750,202192.2031250,224428.4062500,291168.3125000,285188.1875000,308196.3125000,388330.9062500,16
,16077,61581.8007813,86611.0000000,122518.3984375,131184.0937500,115281.6015625,176264.2031250,154277.2968750,319755.4062500,436051.0937500,575900.8125000,881735.8125000,510769.8125000,663387.6250000,1013473.0000000,1195361.0000000,1326821.0000000,1721388.0000000,1686033.0000000,1822057.0000000,2295814.0000000,16
,16079,112.6999969,158.5000000,224.1999969,240.0000000,210.8999939,322.5000000,282.2999878,585.0999756,797.9000244,1053.8000488,1613.4000244,934.5999756,1213.9000244,1854.5000000,2187.3000488,2427.8999023,3149.8999023,3085.1999512,3334.1000977,4201.0000000,16
,16081,16898.6992188,23766.9003906,33620.1992188,35998.1992188,31634.4003906,48368.6015625,42335.1992188,87744.0000000,119656.7031250,158032.7968750,241956.9062500,140160.2031250,182040.0000000,278106.9062500,328018.5937500,364092.6875000,472365.5937500,462664.0000000,499990.3125000,629993.6250000,16
