FIPS,State,County,Year,N,P
16001,Idaho,Ada,2002,"4,108,313","924,176"
16003,Idaho,Adams,2002,"876,092","210,531"
16005,Idaho,Bannock,2002,"1,203,306","346,882"
16007,Idaho,Bear Lake,2002,"1,247,443","371,575"
16009,Idaho,Benewah,2002,"168,074","47,253"
16011,Idaho,Bingham,2002,"4,258,796","1,125,944"
16013,Idaho,Blaine,2002,"1,344,418","305,041"
16015,Idaho,Boise,2002,"180,060","43,200"
16017,Idaho,Bonner,2002,"429,966","115,811"
16019,Idaho,Bonneville,2002,"2,343,268","660,765"
16021,Idaho,Boundary,2002,"315,771","89,732"
16023,Idaho,Butte,2002,"817,773","237,722"
16025,Idaho,Camas,2002,"122,107","39,598"
16027,Idaho,Canyon,2002,"6,348,017","1,453,127"
16029,Idaho,Caribou,2002,"1,644,913","470,428"
16031,Idaho,Cassia,2002,"7,914,847","1,989,971"
16033,Idaho,Clark,2002,"442,285","141,292"
16035,Idaho,Clearwater,2002,"220,702","52,087"
16037,Idaho,Custer,2002,"1,303,620","411,578"
16039,Idaho,Elmore,2002,"5,211,193","1,386,656"
16041,Idaho,Franklin,2002,"2,223,539","499,135"
16043,Idaho,Fremont,2002,"716,645","207,642"
16045,Idaho,Gem,2002,"1,474,442","412,951"
16047,Idaho,Gooding,2002,"12,459,344","2,391,151"
16049,Idaho,Idaho,2002,"1,685,617","514,273"
16051,Idaho,Jefferson,2002,"3,121,000","833,606"
16053,Idaho,Jerome,2002,"7,990,606","1,656,507"
16055,Idaho,Kootenai,2002,"326,168","73,589"
16057,Idaho,Latah,2002,"564,887","133,786"
16059,Idaho,Lemhi,2002,"2,135,109","687,203"
16061,Idaho,Lewis,2002,"227,253","54,621"
16063,Idaho,Lincoln,2002,"2,335,632","519,013"
16065,Idaho,Madison,2002,"776,070","224,348"
16067,Idaho,Minidoka,2002,"2,027,660","451,547"
16069,Idaho,Nez Perce,2002,"755,311","177,586"
16071,Idaho,Oneida,2002,"1,122,070","354,645"
16073,Idaho,Owyhee,2002,"5,847,908","1,594,311"
16075,Idaho,Payette,2002,"3,086,160","749,060"
16077,Idaho,Power,2002,"1,170,399","286,341"
16079,Idaho,Shoshone,2002,"17,641","4,123"
16081,Idaho,Teton,2002,"603,164","169,727"
16083,Idaho,Twin Falls,2002,"8,375,752","1,906,835"
16085,Idaho,Valley,2002,"292,631","69,151"
16087,Idaho,Washington,2002,"1,967,925","571,514"
17001,Illinois,Adams,2002,"2,924,605","975,172"
17003,Illinois,Alexander,2002,"107,651","34,022"
17005,Illinois,Bond,2002,"712,720","191,706"
17007,Illinois,Boone,2002,"607,799","160,732"
17009,Illinois,Brown,2002,"634,785","220,289"
17011,Illinois,Bureau,2002,"1,386,525","502,698"
17013,Illinois,Calhoun,2002,"339,878","111,362"
17015,Illinois,Carroll,2002,"2,152,303","628,418"
17017,Illinois,Cass,2002,"1,225,544","461,739"
17019,Illinois,Champaign,2002,"452,209","151,296"
17021,Illinois,Christian,2002,"600,832","217,558"
17023,Illinois,Clark,2002,"614,220","241,785"
17025,Illinois,Clay,2002,"818,765","265,047"
17027,Illinois,Clinton,2002,"4,057,931","1,308,485"
17029,Illinois,Coles,2002,"414,092","119,417"
17031,Illinois,Cook,2002,"32,031","5,812"
17033,Illinois,Crawford,2002,"454,563","160,623"
17035,Illinois,Cumberland,2002,"1,039,443","348,525"
17037,Illinois,DeKalb,2002,"3,194,723","1,181,469"
17039,Illinois,De Witt,2002,"415,837","144,293"
17041,Illinois,Douglas,2002,"369,547","96,586"
17043,Illinois,DuPage,2002,"22,543","4,499"
17045,Illinois,Edgar,2002,"446,954","108,245"
17047,Illinois,Edwards,2002,"537,803","189,228"
17049,Illinois,Effingham,2002,"2,142,831","683,104"
17051,Illinois,Fayette,2002,"937,553","276,713"
17053,Illinois,Ford,2002,"515,008","189,109"
17055,Illinois,Franklin,2002,"694,975","244,168"
17057,Illinois,Fulton,2002,"2,178,857","674,519"
17059,Illinois,Gallatin,2002,"166,003","51,971"
17061,Illinois,Greene,2002,"2,066,156","754,263"
17063,Illinois,Grundy,2002,"217,388","67,081"
17065,Illinois,Hamilton,2002,"472,417","161,573"
17067,Illinois,Hancock,2002,"2,445,019","789,223"
17069,Illinois,Hardin,2002,"298,312","71,731"
17071,Illinois,Henderson,2002,"1,214,346","342,217"
17073,Illinois,Henry,2002,"3,463,434","1,198,224"
17075,Illinois,Iroquois,2002,"1,155,959","362,904"
17077,Illinois,Jackson,2002,"882,348","263,741"
17079,Illinois,Jasper,2002,"1,367,425","520,055"
17081,Illinois,Jefferson,2002,"909,405","282,630"
17083,Illinois,Jersey,2002,"657,217","188,304"
17085,Illinois,Jo Daviess,2002,"2,885,077","795,341"
17087,Illinois,Johnson,2002,"921,991","294,418"
17089,Illinois,Kane,2002,"750,774","231,354"
17091,Illinois,Kankakee,2002,"392,483","132,631"
17093,Illinois,Kendall,2002,"472,341","172,861"
17095,Illinois,Knox,2002,"2,359,390","863,386"
17097,Illinois,Lake,2002,"161,900","33,569"
17099,Illinois,La Salle,2002,"828,772","259,324"
17101,Illinois,Lawrence,2002,"626,017","240,562"
17103,Illinois,Lee,2002,"1,085,441","385,661"
17105,Illinois,Livingston,2002,"1,542,567","626,826"
17107,Illinois,Logan,2002,"1,082,920","423,462"
17109,Illinois,McDonough,2002,"1,085,133","347,887"
17111,Illinois,McHenry,2002,"1,216,136","316,232"
17113,Illinois,McLean,2002,"1,614,287","579,126"
17115,Illinois,Macon,2002,"231,562","68,206"
17117,Illinois,Macoupin,2002,"1,867,230","632,367"
17119,Illinois,Madison,2002,"1,103,248","349,770"
17121,Illinois,Marion,2002,"635,870","200,711"
17123,Illinois,Marshall,2002,"392,424","130,656"
17125,Illinois,Mason,2002,"427,693","149,885"
17127,Illinois,Massac,2002,"686,897","190,763"
17129,Illinois,Menard,2002,"561,959","212,275"
17131,Illinois,Mercer,2002,"1,336,156","490,847"
17133,Illinois,Monroe,2002,"914,073","318,572"
17135,Illinois,Montgomery,2002,"1,120,136","408,445"
17137,Illinois,Morgan,2002,"1,156,845","407,045"
17139,Illinois,Moultrie,2002,"355,959","100,550"
17141,Illinois,Ogle,2002,"1,996,875","626,897"
17143,Illinois,Peoria,2002,"903,902","279,131"
17145,Illinois,Perry,2002,"630,436","191,891"
17147,Illinois,Piatt,2002,"194,022","66,101"
17149,Illinois,Pike,2002,"2,215,026","829,248"
17151,Illinois,Pope,2002,"388,449","96,720"
17153,Illinois,Pulaski,2002,"286,488","75,299"
17155,Illinois,Putnam,2002,"170,795","55,177"
17157,Illinois,Randolph,2002,"979,595","284,665"
17159,Illinois,Richland,2002,"1,142,953","458,638"
17161,Illinois,Rock Island,2002,"833,790","286,733"
17163,Illinois,Saint Clair,2002,"661,760","222,427"
17165,Illinois,Saline,2002,"525,090","185,627"
17167,Illinois,Sangamon,2002,"1,060,839","381,075"
17169,Illinois,Schuyler,2002,"998,088","325,702"
17171,Illinois,Scott,2002,"405,048","119,798"
17173,Illinois,Shelby,2002,"1,532,193","506,069"
17175,Illinois,Stark,2002,"331,379","123,873"
17177,Illinois,Stephenson,2002,"3,263,260","919,995"
17179,Illinois,Tazewell,2002,"1,197,473","455,970"
17181,Illinois,Union,2002,"695,797","210,400"
17183,Illinois,Vermilion,2002,"577,087","195,133"
17185,Illinois,Wabash,2002,"181,192","53,549"
17187,Illinois,Warren,2002,"1,616,838","560,088"
17189,Illinois,Washington,2002,"1,953,642","578,821"
17191,Illinois,Wayne,2002,"1,418,063","467,160"
17193,Illinois,White,2002,"445,990","153,872"
17195,Illinois,Whiteside,2002,"2,023,173","638,161"
17197,Illinois,Will,2002,"434,326","136,340"
17199,Illinois,Williamson,2002,"565,232","183,205"
17201,Illinois,Winnebago,2002,"957,964","256,542"
17203,Illinois,Woodford,2002,"1,164,132","463,809"
18001,Indiana,Adams,2002,"2,892,265","1,017,572"
18003,Indiana,Allen,2002,"1,160,208","333,178"
18005,Indiana,Bartholomew,2002,"538,914","170,774"
18007,Indiana,Benton,2002,"197,115","69,463"
18009,Indiana,Blackford,2002,"435,107","178,477"
18011,Indiana,Boone,2002,"710,529","264,265"
18013,Indiana,Brown,2002,"126,928","29,115"
18015,Indiana,Carroll,2002,"2,573,630","1,096,147"
18017,Indiana,Cass,2002,"1,108,080","388,323"
18019,Indiana,Clark,2002,"568,535","167,722"
18021,Indiana,Clay,2002,"401,054","119,231"
18023,Indiana,Clinton,2002,"1,912,704","829,988"
18025,Indiana,Crawford,2002,"390,245","116,455"
18027,Indiana,Daviess,2002,"2,642,306","912,225"
18029,Indiana,Dearborn,2002,"437,019","129,198"
18031,Indiana,Decatur,2002,"2,193,126","852,415"
18033,Indiana,DeKalb,2002,"797,185","234,758"
18035,Indiana,Delaware,2002,"454,948","158,000"
18037,Indiana,Dubois,2002,"3,901,083","1,390,394"
18039,Indiana,Elkhart,2002,"3,643,295","910,104"
18041,Indiana,Fayette,2002,"422,431","132,850"
18043,Indiana,Floyd,2002,"165,813","38,569"
18045,Indiana,Fountain,2002,"426,662","140,037"
18047,Indiana,Franklin,2002,"963,435","311,268"
18049,Indiana,Fulton,2002,"847,888","273,347"
18051,Indiana,Gibson,2002,"539,339","187,636"
18053,Indiana,Grant,2002,"493,572","167,424"
18055,Indiana,Greene,2002,"1,541,326","552,337"
18057,Indiana,Hamilton,2002,"377,623","112,277"
18059,Indiana,Hancock,2002,"549,802","211,032"
18061,Indiana,Harrison,2002,"1,433,927","430,166"
18063,Indiana,Hendricks,2002,"527,589","170,675"
18065,Indiana,Henry,2002,"672,827","184,535"
18067,Indiana,Howard,2002,"1,051,195","422,516"
18069,Indiana,Huntington,2002,"689,750","238,949"
18071,Indiana,Jackson,2002,"970,190","282,418"
18073,Indiana,Jasper,2002,"2,149,383","680,047"
18075,Indiana,Jay,2002,"3,072,836","1,143,630"
18077,Indiana,Jefferson,2002,"533,439","154,936"
18079,Indiana,Jennings,2002,"531,712","156,681"
18081,Indiana,Johnson,2002,"1,120,347","415,737"
18083,Indiana,Knox,2002,"792,879","293,667"
18085,Indiana,Kosciusko,2002,"1,862,154","599,545"
18087,Indiana,LaGrange,2002,"3,084,756","733,363"
18089,Indiana,Lake,2002,"187,928","48,315"
18091,Indiana,LaPorte,2002,"1,048,958","266,057"
18093,Indiana,Lawrence,2002,"1,046,699","319,442"
18095,Indiana,Madison,2002,"527,004","186,889"
18097,Indiana,Marion,2002,"79,566","17,793"
18099,Indiana,Marshall,2002,"1,018,909","232,447"
18101,Indiana,Martin,2002,"852,958","297,123"
18103,Indiana,Miami,2002,"1,506,797","571,031"
18105,Indiana,Monroe,2002,"454,781","133,769"
18107,Indiana,Montgomery,2002,"1,627,180","667,730"
18109,Indiana,Morgan,2002,"408,820","121,476"
18111,Indiana,Newton,2002,"1,508,601","471,454"
18113,Indiana,Noble,2002,"1,224,329","357,017"
18115,Indiana,Ohio,2002,"119,944","36,293"
18117,Indiana,Orange,2002,"621,445","196,591"
18119,Indiana,Owen,2002,"434,655","132,565"
18121,Indiana,Parke,2002,"456,491","122,721"
18123,Indiana,Perry,2002,"648,257","208,761"
18125,Indiana,Pike,2002,"270,286","79,854"
18127,Indiana,Porter,2002,"377,673","111,128"
18129,Indiana,Posey,2002,"370,058","131,427"
18131,Indiana,Pulaski,2002,"658,371","219,277"
18133,Indiana,Putnam,2002,"925,950","334,430"
18135,Indiana,Randolph,2002,"1,075,207","411,687"
18137,Indiana,Ripley,2002,"982,508","338,126"
18139,Indiana,Rush,2002,"1,378,871","490,711"
18141,Indiana,Saint Joseph,2002,"624,109","197,733"
18143,Indiana,Scott,2002,"212,157","50,049"
18145,Indiana,Shelby,2002,"510,270","177,567"
18147,Indiana,Spencer,2002,"1,008,110","349,459"
18149,Indiana,Starke,2002,"122,859","32,212"
18151,Indiana,Steuben,2002,"479,913","110,058"
18153,Indiana,Sullivan,2002,"346,545","118,759"
18155,Indiana,Switzerland,2002,"295,196","87,417"
18157,Indiana,Tippecanoe,2002,"1,090,711","427,530"
18159,Indiana,Tipton,2002,"506,835","207,481"
18161,Indiana,Union,2002,"457,743","165,858"
18163,Indiana,Vanderburgh,2002,"125,278","34,351"
18165,Indiana,Vermillion,2002,"109,662","32,135"
18167,Indiana,Vigo,2002,"268,110","91,717"
18169,Indiana,Wabash,2002,"1,707,600","621,898"
18171,Indiana,Warren,2002,"171,599","40,476"
18173,Indiana,Warrick,2002,"325,262","98,036"
18175,Indiana,Washington,2002,"1,779,297","541,367"
18177,Indiana,Wayne,2002,"900,353","273,821"
18179,Indiana,Wells,2002,"697,286","208,149"
18181,Indiana,White,2002,"1,528,645","625,202"
18183,Indiana,Whitley,2002,"814,337","264,495"
19001,Iowa,Adair,2002,"2,667,683","843,589"
19003,Iowa,Adams,2002,"1,909,307","521,079"
19005,Iowa,Allamakee,2002,"4,124,949","1,202,075"
19007,Iowa,Appanoose,2002,"1,880,725","594,212"
19009,Iowa,Audubon,2002,"3,078,561","1,191,503"
19011,Iowa,Benton,2002,"2,622,182","838,147"
19013,Iowa,Black Hawk,2002,"2,284,829","888,962"
19015,Iowa,Boone,2002,"1,393,743","490,211"
19017,Iowa,Bremer,2002,"2,308,669","808,707"
19019,Iowa,Buchanan,2002,"2,754,172","1,015,566"
19021,Iowa,Buena Vista,2002,"4,821,081","1,921,755"
19023,Iowa,Butler,2002,"2,947,123","1,149,421"
19025,Iowa,Calhoun,2002,"2,619,483","1,018,834"
19027,Iowa,Carroll,2002,"7,933,266","3,049,740"
19029,Iowa,Cass,2002,"3,034,991","870,201"
19031,Iowa,Cedar,2002,"2,429,516","924,820"
19033,Iowa,Cerro Gordo,2002,"1,916,671","764,972"
19035,Iowa,Cherokee,2002,"4,630,319","1,648,181"
19037,Iowa,Chickasaw,2002,"2,951,956","998,748"
19039,Iowa,Clarke,2002,"1,947,362","470,681"
19041,Iowa,Clay,2002,"3,258,181","1,203,391"
19043,Iowa,Clayton,2002,"6,078,603","1,866,894"
19045,Iowa,Clinton,2002,"2,952,137","914,642"
19047,Iowa,Crawford,2002,"3,881,373","1,383,004"
19049,Iowa,Dallas,2002,"1,486,741","478,315"
19051,Iowa,Davis,2002,"2,842,757","905,251"
19053,Iowa,Decatur,2002,"2,653,229","866,568"
19055,Iowa,Delaware,2002,"6,327,153","2,085,297"
19057,Iowa,Des Moines,2002,"746,076","255,030"
19059,Iowa,Dickinson,2002,"1,355,800","422,337"
19061,Iowa,Dubuque,2002,"6,516,964","1,900,897"
19063,Iowa,Emmet,2002,"2,372,903","912,580"
19065,Iowa,Fayette,2002,"5,000,925","1,682,796"
19067,Iowa,Floyd,2002,"2,230,496","852,696"
19069,Iowa,Franklin,2002,"3,988,453","1,653,990"
19071,Iowa,Fremont,2002,"820,973","238,310"
19073,Iowa,Greene,2002,"1,899,480","676,297"
19075,Iowa,Grundy,2002,"2,281,706","887,130"
19077,Iowa,Guthrie,2002,"2,368,170","802,960"
19079,Iowa,Hamilton,2002,"5,523,469","2,350,880"
19081,Iowa,Hancock,2002,"2,410,524","996,104"
19083,Iowa,Hardin,2002,"9,663,451","4,111,756"
19085,Iowa,Harrison,2002,"1,893,321","621,002"
19087,Iowa,Henry,2002,"2,093,147","706,368"
19089,Iowa,Howard,2002,"2,765,511","961,963"
19091,Iowa,Humboldt,2002,"1,442,717","543,210"
19093,Iowa,Ida,2002,"2,910,763","995,668"
19095,Iowa,Iowa,2002,"2,987,484","1,021,487"
19097,Iowa,Jackson,2002,"4,768,115","1,425,937"
19099,Iowa,Jasper,2002,"3,222,461","1,153,653"
19101,Iowa,Jefferson,2002,"1,703,464","520,843"
19103,Iowa,Johnson,2002,"3,135,365","1,099,801"
19105,Iowa,Jones,2002,"3,420,424","1,096,825"
19107,Iowa,Keokuk,2002,"2,957,615","1,113,004"
19109,Iowa,Kossuth,2002,"5,458,995","2,203,881"
19111,Iowa,Lee,2002,"1,895,125","675,199"
19113,Iowa,Linn,2002,"2,174,923","707,025"
19115,Iowa,Louisa,2002,"1,493,033","568,610"
19117,Iowa,Lucas,2002,"1,868,839","592,162"
19119,Iowa,Lyon,2002,"7,849,114","2,802,893"
19121,Iowa,Madison,2002,"2,223,238","727,499"
19123,Iowa,Mahaska,2002,"3,690,910","1,369,631"
19125,Iowa,Marion,2002,"1,756,367","591,024"
19127,Iowa,Marshall,2002,"2,271,804","813,985"
19129,Iowa,Mills,2002,"524,888","165,739"
19131,Iowa,Mitchell,2002,"4,133,976","1,492,668"
19133,Iowa,Monona,2002,"1,579,832","506,515"
19135,Iowa,Monroe,2002,"2,414,829","809,606"
19137,Iowa,Montgomery,2002,"1,321,741","412,938"
19139,Iowa,Muscatine,2002,"1,292,714","440,361"
19141,Iowa,O'Brien,2002,"5,466,197","2,101,951"
19143,Iowa,Osceola,2002,"3,679,682","1,391,312"
19145,Iowa,Page,2002,"2,095,445","693,057"
19147,Iowa,Palo Alto,2002,"5,361,347","2,213,596"
19149,Iowa,Plymouth,2002,"8,536,707","3,289,917"
19151,Iowa,Pocahontas,2002,"2,314,146","893,970"
19153,Iowa,Polk,2002,"770,925","256,326"
19155,Iowa,Pottawattamie,2002,"3,300,633","919,361"
19157,Iowa,Poweshiek,2002,"2,281,599","746,258"
19159,Iowa,Ringgold,2002,"3,380,099","1,182,717"
19161,Iowa,Sac,2002,"5,415,621","2,185,580"
19163,Iowa,Scott,2002,"1,932,339","704,781"
19165,Iowa,Shelby,2002,"2,767,208","1,008,225"
19167,Iowa,Sioux,2002,"19,020,936","6,526,589"
19169,Iowa,Story,2002,"1,524,183","546,072"
19171,Iowa,Tama,2002,"2,278,957","770,146"
19173,Iowa,Taylor,2002,"1,944,972","643,065"
19175,Iowa,Union,2002,"2,869,031","991,912"
19177,Iowa,Van Buren,2002,"2,094,217","720,517"
19179,Iowa,Wapello,2002,"1,190,444","405,809"
19181,Iowa,Warren,2002,"2,021,971","660,130"
19183,Iowa,Washington,2002,"5,713,265","2,316,097"
19185,Iowa,Wayne,2002,"2,070,712","644,515"
19187,Iowa,Webster,2002,"1,808,518","746,879"
19189,Iowa,Winnebago,2002,"1,328,315","539,369"
19191,Iowa,Winneshiek,2002,"5,302,922","1,521,463"
19193,Iowa,Woodbury,2002,"2,989,413","956,223"
19195,Iowa,Worth,2002,"826,083","308,175"
19197,Iowa,Wright,2002,"3,403,592","1,474,438"
20001,Kansas,Allen,2002,"1,633,641","501,609"
20003,Kansas,Anderson,2002,"2,194,975","658,444"
20005,Kansas,Atchison,2002,"1,399,942","429,591"
20007,Kansas,Barber,2002,"3,372,087","986,792"
20009,Kansas,Barton,2002,"4,403,289","1,227,744"
20011,Kansas,Bourbon,2002,"2,677,818","810,130"
20013,Kansas,Brown,2002,"1,419,431","445,561"
20015,Kansas,Butler,2002,"5,011,833","1,500,399"
20017,Kansas,Chase,2002,"2,162,144","538,252"
20019,Kansas,Chautauqua,2002,"2,594,531","635,277"
20021,Kansas,Cherokee,2002,"1,805,260","593,355"
20023,Kansas,Cheyenne,2002,"1,985,258","488,960"
20025,Kansas,Clark,2002,"2,888,845","718,109"
20027,Kansas,Clay,2002,"1,801,418","576,393"
20029,Kansas,Cloud,2002,"1,895,479","473,760"
20031,Kansas,Coffey,2002,"1,426,718","411,672"
20033,Kansas,Comanche,2002,"1,928,389","472,439"
20035,Kansas,Cowley,2002,"3,060,640","927,943"
20037,Kansas,Crawford,2002,"2,217,786","680,503"
20039,Kansas,Decatur,2002,"2,398,182","594,001"
20041,Kansas,Dickinson,2002,"3,450,746","975,662"
20043,Kansas,Doniphan,2002,"705,064","220,543"
20045,Kansas,Douglas,2002,"1,266,454","376,676"
20047,Kansas,Edwards,2002,"2,933,822","793,739"
20049,Kansas,Elk,2002,"2,054,968","637,051"
20051,Kansas,Ellis,2002,"2,625,059","783,306"
20053,Kansas,Ellsworth,2002,"1,883,473","459,495"
20055,Kansas,Finney,2002,"11,392,877","2,849,443"
20057,Kansas,Ford,2002,"5,534,828","1,383,518"
20059,Kansas,Franklin,2002,"2,189,787","661,141"
20061,Kansas,Geary,2002,"737,129","224,381"
20063,Kansas,Gove,2002,"3,157,572","882,673"
20065,Kansas,Graham,2002,"1,438,706","438,233"
20067,Kansas,Grant,2002,"4,899,329","1,226,990"
20069,Kansas,Gray,2002,"5,992,202","1,551,042"
20071,Kansas,Greeley,2002,"991,188","246,308"
20073,Kansas,Greenwood,2002,"3,384,580","994,307"
20075,Kansas,Hamilton,2002,"4,765,746","1,074,522"
20077,Kansas,Harper,2002,"2,128,193","602,488"
20079,Kansas,Harvey,2002,"1,378,601","390,564"
20081,Kansas,Haskell,2002,"10,035,215","2,539,062"
20083,Kansas,Hodgeman,2002,"2,749,320","682,517"
20085,Kansas,Jackson,2002,"2,156,935","662,453"
20087,Kansas,Jefferson,2002,"1,930,988","580,398"
20089,Kansas,Jewell,2002,"1,988,407","610,531"
20091,Kansas,Johnson,2002,"1,005,531","293,967"
20093,Kansas,Kearny,2002,"3,882,062","966,383"
20095,Kansas,Kingman,2002,"2,337,855","573,109"
20097,Kansas,Kiowa,2002,"1,323,826","398,996"
20099,Kansas,Labette,2002,"3,306,859","985,417"
20101,Kansas,Lane,2002,"2,686,912","670,478"
20103,Kansas,Leavenworth,2002,"1,396,194","418,895"
20105,Kansas,Lincoln,2002,"2,044,358","622,078"
20107,Kansas,Linn,2002,"1,988,790","605,316"
20109,Kansas,Logan,2002,"1,654,694","472,475"
20111,Kansas,Lyon,2002,"2,981,167","848,895"
20113,Kansas,McPherson,2002,"2,423,373","737,326"
20115,Kansas,Marion,2002,"3,535,431","1,020,348"
20117,Kansas,Marshall,2002,"2,428,999","745,552"
20119,Kansas,Meade,2002,"2,501,113","616,849"
20121,Kansas,Miami,2002,"2,558,905","755,110"
20123,Kansas,Mitchell,2002,"2,658,988","714,956"
20125,Kansas,Montgomery,2002,"2,413,505","785,070"
20127,Kansas,Morris,2002,"2,681,585","773,769"
20129,Kansas,Morton,2002,"644,135","158,356"
20131,Kansas,Nemaha,2002,"4,070,262","1,279,535"
20133,Kansas,Neosho,2002,"2,658,031","791,092"
20135,Kansas,Ness,2002,"1,801,034","439,652"
20137,Kansas,Norton,2002,"2,503,602","755,258"
20139,Kansas,Osage,2002,"1,563,651","465,838"
20141,Kansas,Osborne,2002,"1,835,635","577,376"
20143,Kansas,Ottawa,2002,"1,952,106","585,940"
20145,Kansas,Pawnee,2002,"2,929,169","784,019"
20147,Kansas,Phillips,2002,"2,773,621","896,278"
20149,Kansas,Pottawatomie,2002,"3,386,150","1,035,925"
20151,Kansas,Pratt,2002,"2,487,714","680,008"
20153,Kansas,Rawlins,2002,"1,750,510","548,228"
20155,Kansas,Reno,2002,"3,816,494","1,064,552"
20157,Kansas,Republic,2002,"2,040,171","500,526"
20159,Kansas,Rice,2002,"2,128,652","608,325"
20161,Kansas,Riley,2002,"1,316,202","424,579"
20163,Kansas,Rooks,2002,"2,331,889","569,658"
20165,Kansas,Rush,2002,"1,296,899","317,108"
20167,Kansas,Russell,2002,"2,041,626","496,097"
20169,Kansas,Saline,2002,"1,874,335","567,125"
20171,Kansas,Scott,2002,"7,409,380","1,923,792"
20173,Kansas,Sedgwick,2002,"1,849,910","518,471"
20175,Kansas,Seward,2002,"5,296,702","1,360,296"
20177,Kansas,Shawnee,2002,"926,977","279,903"
20179,Kansas,Sheridan,2002,"3,197,871","880,280"
20181,Kansas,Sherman,2002,"1,109,048","306,993"
20183,Kansas,Smith,2002,"1,927,348","594,763"
20185,Kansas,Stafford,2002,"2,960,501","742,941"
20187,Kansas,Stanton,2002,"2,748,368","682,893"
20189,Kansas,Stevens,2002,"2,316,151","577,179"
20191,Kansas,Sumner,2002,"1,901,034","559,041"
20193,Kansas,Thomas,2002,"1,894,740","466,898"
20195,Kansas,Trego,2002,"1,594,051","483,464"
20197,Kansas,Wabaunsee,2002,"2,915,673","718,677"
20199,Kansas,Wallace,2002,"974,745","292,680"
20201,Kansas,Washington,2002,"3,796,133","1,230,934"
20203,Kansas,Wichita,2002,"4,714,709","1,182,730"
20205,Kansas,Wilson,2002,"1,586,602","502,088"
20207,Kansas,Woodson,2002,"1,316,131","322,077"
20209,Kansas,Wyandotte,2002,"107,591","32,646"
21001,Kentucky,Adair,2002,"2,507,614","686,647"
21003,Kentucky,Allen,2002,"3,062,031","940,690"
21005,Kentucky,Anderson,2002,"801,552","237,269"
21007,Kentucky,Ballard,2002,"1,049,370","325,248"
21009,Kentucky,Barren,2002,"4,535,094","1,287,789"
21011,Kentucky,Bath,2002,"1,216,280","361,216"
21013,Kentucky,Bell,2002,"38,613","12,061"
21015,Kentucky,Boone,2002,"549,523","159,181"
21017,Kentucky,Bourbon,2002,"3,071,770","741,642"
21019,Kentucky,Boyd,2002,"194,979","57,276"
21021,Kentucky,Boyle,2002,"1,680,435","481,791"
21023,Kentucky,Bracken,2002,"702,830","206,883"
21025,Kentucky,Breathitt,2002,"62,684","14,856"
21027,Kentucky,Breckinridge,2002,"2,258,498","717,434"
21029,Kentucky,Bullitt,2002,"452,906","130,186"
21031,Kentucky,Butler,2002,"1,209,484","391,575"
21033,Kentucky,Caldwell,2002,"843,993","269,311"
21035,Kentucky,Calloway,2002,"1,268,308","372,224"
21037,Kentucky,Campbell,2002,"451,777","134,998"
21039,Kentucky,Carlisle,2002,"700,107","228,550"
21041,Kentucky,Carroll,2002,"461,560","110,769"
21043,Kentucky,Carter,2002,"578,792","168,825"
21045,Kentucky,Casey,2002,"2,047,218","615,519"
21047,Kentucky,Christian,2002,"2,136,771","632,981"
21049,Kentucky,Clark,2002,"2,128,050","626,374"
21051,Kentucky,Clay,2002,"157,467","48,567"
21053,Kentucky,Clinton,2002,"1,792,646","540,795"
21055,Kentucky,Crittenden,2002,"966,762","296,867"
21057,Kentucky,Cumberland,2002,"544,436","168,259"
21059,Kentucky,Daviess,2002,"1,488,597","481,407"
21061,Kentucky,Edmonson,2002,"960,219","285,860"
21063,Kentucky,Elliott,2002,"303,642","92,985"
21065,Kentucky,Estill,2002,"427,727","134,259"
21067,Kentucky,Fayette,2002,"1,352,504","288,078"
21069,Kentucky,Fleming,2002,"2,362,785","650,849"
21071,Kentucky,Floyd,2002,"20,056","5,715"
21073,Kentucky,Franklin,2002,"709,997","216,999"
21075,Kentucky,Fulton,2002,"371,311","117,491"
21077,Kentucky,Gallatin,2002,"214,236","64,821"
21079,Kentucky,Garrard,2002,"1,741,934","511,105"
21081,Kentucky,Grant,2002,"828,560","251,317"
21083,Kentucky,Graves,2002,"3,488,562","1,074,403"
21085,Kentucky,Grayson,2002,"2,485,772","759,717"
21087,Kentucky,Green,2002,"1,808,462","532,104"
21089,Kentucky,Greenup,2002,"452,567","136,142"
21091,Kentucky,Hancock,2002,"417,795","129,313"
21093,Kentucky,Hardin,2002,"2,276,252","684,293"
21095,Kentucky,Harlan,2002,"5,859","1,745"
21097,Kentucky,Harrison,2002,"1,610,445","494,989"
21099,Kentucky,Hart,2002,"2,407,219","696,325"
21101,Kentucky,Henderson,2002,"506,807","156,563"
21103,Kentucky,Henry,2002,"1,505,990","446,185"
21105,Kentucky,Hickman,2002,"1,668,921","505,735"
21107,Kentucky,Hopkins,2002,"1,360,422","365,206"
21109,Kentucky,Jackson,2002,"547,260","159,160"
21111,Kentucky,Jefferson,2002,"273,365","76,499"
21113,Kentucky,Jessamine,2002,"1,037,973","298,236"
21115,Kentucky,Johnson,2002,"65,161","19,218"
21117,Kentucky,Kenton,2002,"422,380","100,671"
21119,Kentucky,Knott,2002,"18,118","5,390"
21121,Kentucky,Knox,2002,"208,107","64,255"
21123,Kentucky,Larue,2002,"1,450,780","427,476"
21125,Kentucky,Laurel,2002,"1,141,852","346,650"
21127,Kentucky,Lawrence,2002,"179,898","55,800"
