Rowid_,FIPS,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,STATE
,17165,564610.3750000,712384.3125000,799820.5000000,811264.3125000,880776.0000000,814028.5000000,786332.3750000,812523.1250000,849554.8125000,845919.8750000,749439.0000000,902558.8125000,1215257.0000000,941594.8125000,1111463.0000000,1125187.0000000,1246923.0000000,1268978.0000000,1011843.0000000,1200736.0000000,1162437.0000000,17
,17167,2093582.0000000,2641529.0000000,2965744.0000000,3008178.0000000,3265928.0000000,3018428.0000000,2915730.0000000,3012846.0000000,3150160.0000000,3136681.0000000,2778929.0000000,3346699.0000000,3760935.0000000,2914016.0000000,3439719.0000000,3482190.0000000,3017538.0000000,3070913.0000000,2448649.0000000,2905767.0000000,2813084.0000000,17
,17169,589387.3750000,743646.0000000,834919.3125000,846865.3125000,919427.3750000,849750.8750000,820839.3125000,848179.3750000,886836.1250000,883041.8125000,782326.8750000,942166.1250000,1190571.0000000,922468.3125000,1088886.0000000,1102331.0000000,1017277.0000000,1035271.0000000,825492.5000000,979597.0000000,948351.3125000,17
,17171,478988.5937500,604352.8750000,678529.8125000,688238.0000000,747208.5000000,690583.1250000,667087.0000000,689306.0000000,720722.0000000,717638.3125000,635788.3750000,765688.0000000,1027038.0000000,795760.8750000,939320.0000000,950918.3125000,816677.8125000,831123.3750000,662711.6250000,786427.8125000,761343.5000000,17
,17173,1775163.0000000,2239771.0000000,2514675.0000000,2550655.0000000,2769203.0000000,2559346.0000000,2472268.0000000,2554613.0000000,2671042.0000000,2659614.0000000,2356273.0000000,2837689.0000000,2961136.0000000,2294322.0000000,2708229.0000000,2741669.0000000,2857580.0000000,2908126.0000000,2318848.0000000,2751735.0000000,2663964.0000000,17
,17175,991697.8125000,1251252.0000000,1404828.0000000,1424928.0000000,1547020.0000000,1429783.0000000,1381137.0000000,1427139.0000000,1492182.0000000,1485798.0000000,1316336.0000000,1585280.0000000,1757932.0000000,1362066.0000000,1607789.0000000,1627641.0000000,1570984.0000000,1598772.0000000,1274810.0000000,1512794.0000000,1464541.0000000,17
,17177,1537875.0000000,1940379.0000000,2178536.0000000,2209706.0000000,2399041.0000000,2217236.0000000,2141797.0000000,2213135.0000000,2314001.0000000,2304101.0000000,2041308.0000000,2458373.0000000,3076806.0000000,2383945.0000000,2814020.0000000,2848766.0000000,2809660.0000000,2859358.0000000,2279962.0000000,2705589.0000000,2619291.0000000,17
,17179,1848574.0000000,2332396.0000000,2618668.0000000,2656136.0000000,2883722.0000000,2665186.0000000,2574507.0000000,2660257.0000000,2781502.0000000,2769601.0000000,2453715.0000000,2955040.0000000,3242540.0000000,2512358.0000000,2965599.0000000,3002217.0000000,2850134.0000000,2900547.0000000,2312805.0000000,2744564.0000000,2657022.0000000,17
,17181,280043.9062500,353339.0937500,396707.0000000,402383.0937500,436860.5937500,403754.0937500,390016.9062500,403007.5000000,421375.0000000,419572.0937500,371718.0937500,447664.8125000,736562.6250000,570697.3125000,673653.8750000,681971.8125000,635975.0000000,647224.3125000,516076.3125000,612418.3125000,592884.3125000,17
,17183,2425426.0000000,3060225.0000000,3435830.0000000,3484989.0000000,3783594.0000000,3496864.0000000,3377888.0000000,3490397.0000000,3649476.0000000,3633861.0000000,3219403.0000000,3877168.0000000,4235077.0000000,3281387.0000000,3873365.0000000,3921192.0000000,3485806.0000000,3547463.0000000,2828636.0000000,3356691.0000000,3249624.0000000,17
,17185,566492.1250000,714758.5000000,802486.1250000,813968.0000000,883711.5000000,816741.5000000,788953.0000000,815231.1250000,852386.3125000,848739.3125000,751936.8125000,905566.8750000,1059110.0000000,820610.3750000,968652.5000000,980612.8750000,1032645.0000000,1050910.0000000,837962.8750000,994395.3125000,962677.5000000,17
,17187,1529416.0000000,1929706.0000000,2166553.0000000,2197552.0000000,2385845.0000000,2205040.0000000,2130016.0000000,2200962.0000000,2301273.0000000,2291427.0000000,2030080.0000000,2444851.0000000,2655032.0000000,2057149.0000000,2428269.0000000,2458252.0000000,2431185.0000000,2474188.0000000,1972840.0000000,2341133.0000000,2266459.0000000,17
,17189,1425594.0000000,1798710.0000000,2019479.0000000,2048374.0000000,2223885.0000000,2055354.0000000,1985423.0000000,2051553.0000000,2145054.0000000,2135877.0000000,1892270.0000000,2278885.0000000,2506254.0000000,1941875.0000000,2292199.0000000,2320501.0000000,2444719.0000000,2487961.0000000,1983822.0000000,2354166.0000000,2279076.0000000,17
,17191,1250020.0000000,1577184.0000000,1770764.0000000,1796100.0000000,1949996.0000000,1802220.0000000,1740902.0000000,1798887.0000000,1880874.0000000,1872826.0000000,1659222.0000000,1998222.0000000,2897788.0000000,2245240.0000000,2650292.0000000,2683016.0000000,2716867.0000000,2764923.0000000,2204663.0000000,2616233.0000000,2532785.0000000,17
,17193,1239175.0000000,1563500.0000000,1755400.0000000,1780516.0000000,1933077.0000000,1786583.0000000,1725797.0000000,1783279.0000000,1864554.0000000,1856577.0000000,1644826.0000000,1980885.0000000,2484645.0000000,1925132.0000000,2272435.0000000,2300494.0000000,2262000.0000000,2302011.0000000,1835551.0000000,2178215.0000000,2108738.0000000,17
,17195,1908650.0000000,2408195.0000000,2703771.0000000,2742456.0000000,2977439.0000000,2751801.0000000,2658175.0000000,2746712.0000000,2871897.0000000,2859609.0000000,2533458.0000000,3051075.0000000,3771626.0000000,2922299.0000000,3449496.0000000,3492089.0000000,3334320.0000000,3393298.0000000,2705709.0000000,3210816.0000000,3108402.0000000,17
,17197,1720147.0000000,2170356.0000000,2436740.0000000,2471605.0000000,2683380.0000000,2480026.0000000,2395647.0000000,2475440.0000000,2588261.0000000,2577187.0000000,2283247.0000000,2749743.0000000,3181362.0000000,2464956.0000000,2909646.0000000,2945572.0000000,2834832.0000000,2884975.0000000,2300388.0000000,2729829.0000000,2642757.0000000,17
,17199,210285.9062500,265323.4062500,297888.5000000,302150.6875000,328039.9062500,303180.3125000,292864.9062500,302619.5937500,316411.8125000,315058.0000000,279124.1875000,336152.8125000,550595.6250000,426607.9062500,503570.0000000,509787.9062500,438006.6875000,445754.3125000,355430.4062500,421782.8125000,408329.4062500,17
,17201,1060039.0000000,1337480.0000000,1501639.0000000,1523125.0000000,1653631.0000000,1528315.0000000,1476316.0000000,1525488.0000000,1595014.0000000,1588190.0000000,1407050.0000000,1694528.0000000,1902173.0000000,1473826.0000000,1739711.0000000,1761192.0000000,1832908.0000000,1865329.0000000,1487355.0000000,1765017.0000000,1708719.0000000,17
,17203,1571484.0000000,1982784.0000000,2226146.0000000,2257997.0000000,2451470.0000000,2265691.0000000,2188604.0000000,2261501.0000000,2364572.0000000,2354454.0000000,2085918.0000000,2512098.0000000,2637537.0000000,2043594.0000000,2412268.0000000,2442054.0000000,2104311.0000000,2141532.0000000,1707590.0000000,2026366.0000000,1961732.0000000,17
,18001,1149344.0000000,1412665.0000000,1521770.0000000,1494331.0000000,1331661.0000000,1300198.0000000,1365110.0000000,1299936.0000000,1386939.0000000,1536343.0000000,1148913.0000000,1484890.0000000,1877460.0000000,1789998.0000000,1857178.0000000,1708636.0000000,1800944.0000000,1624070.0000000,1437932.0000000,1687468.0000000,1542109.0000000,18
,18003,1747039.0000000,2147295.0000000,2313138.0000000,2271430.0000000,2024167.0000000,1976342.0000000,2075011.0000000,1975943.0000000,2108190.0000000,2335289.0000000,1746384.0000000,2257080.0000000,2802399.0000000,2671850.0000000,2772127.0000000,2550404.0000000,2691451.0000000,2427120.0000000,2148942.0000000,2521866.0000000,2304632.0000000,18
,18005,1012407.0000000,1244354.0000000,1340460.0000000,1316290.0000000,1173002.0000000,1145287.0000000,1202466.0000000,1145056.0000000,1221693.0000000,1353297.0000000,1012027.0000000,1307974.0000000,1602145.0000000,1527509.0000000,1584837.0000000,1458078.0000000,1591091.0000000,1434828.0000000,1270379.0000000,1490838.0000000,1362417.0000000,18
,18007,1366218.0000000,1679225.0000000,1808917.0000000,1776301.0000000,1582937.0000000,1545537.0000000,1622697.0000000,1545225.0000000,1648645.0000000,1826240.0000000,1365705.0000000,1765079.0000000,2214680.0000000,2111509.0000000,2190756.0000000,2015533.0000000,1986085.0000000,1791028.0000000,1585755.0000000,1860944.0000000,1700642.0000000,18
,18009,496132.0937500,609798.6250000,656895.3750000,645050.8750000,574832.1250000,561250.6250000,589270.8750000,561137.3125000,598693.5000000,663186.0000000,495946.0937500,640975.8125000,866482.1250000,826117.1250000,857122.0000000,788567.0000000,682087.6250000,615098.6250000,544600.8750000,639110.0000000,584057.0000000,18
,18011,1405174.0000000,1727107.0000000,1860497.0000000,1826951.0000000,1628073.0000000,1589607.0000000,1668968.0000000,1589286.0000000,1695655.0000000,1878314.0000000,1404648.0000000,1815409.0000000,2227169.0000000,2123417.0000000,2203110.0000000,2026900.0000000,1911121.0000000,1723427.0000000,1525901.0000000,1790703.0000000,1636452.0000000,18
,18013,43781.3007813,53811.8007813,57967.8984375,56922.6992188,50726.1992188,49527.6992188,52000.3984375,49517.6992188,52831.8984375,58523.0000000,43764.8984375,56563.1015625,70933.7031250,67629.2031250,70167.3984375,64555.1992188,114743.7968750,103474.6015625,91615.2031250,107513.8984375,98252.6015625,18
,18015,1543260.0000000,1896829.0000000,2043327.0000000,2006484.0000000,1788063.0000000,1745817.0000000,1832976.0000000,1745464.0000000,1862286.0000000,2062895.0000000,1542682.0000000,1993808.0000000,2220877.0000000,2117418.0000000,2196886.0000000,2021173.0000000,2227654.0000000,2008873.0000000,1778632.0000000,2087292.0000000,1907492.0000000,18
,18017,1418889.0000000,1743965.0000000,1878657.0000000,1844783.0000000,1643964.0000000,1605122.0000000,1685258.0000000,1604798.0000000,1712205.0000000,1896648.0000000,1418358.0000000,1833128.0000000,2010543.0000000,1916882.0000000,1988824.0000000,1829752.0000000,2078207.0000000,1874103.0000000,1659308.0000000,1947262.0000000,1779524.0000000,18
,18019,410729.0000000,504829.3125000,543818.8125000,534013.3125000,475881.9062500,464638.1875000,487835.1875000,464544.3125000,495635.6875000,549026.6250000,410575.0937500,530639.5000000,622114.6250000,593133.3750000,615394.3125000,566173.3125000,872505.8750000,786815.6250000,696637.0000000,817530.3125000,747108.0000000,18
,18021,756217.8750000,929471.5000000,1001258.0000000,983203.8750000,876174.8125000,855473.3125000,898182.6250000,855300.5000000,912544.8125000,1010846.0000000,755934.5000000,976992.5000000,1320875.0000000,1259342.0000000,1306607.0000000,1202101.0000000,1151255.0000000,1038189.0000000,919199.8125000,1078716.0000000,985795.3125000,18
,18023,1495602.0000000,1838253.0000000,1980227.0000000,1944521.0000000,1732845.0000000,1691903.0000000,1776371.0000000,1691562.0000000,1804776.0000000,1999190.0000000,1495041.0000000,1932237.0000000,2258318.0000000,2153115.0000000,2233923.0000000,2055248.0000000,2132318.0000000,1922899.0000000,1702512.0000000,1997963.0000000,1825858.0000000,18
,18025,103206.2968750,126851.5000000,136648.5937500,134184.7031250,119577.7031250,116752.3984375,122581.2968750,116728.7968750,124541.3984375,137957.2968750,103167.7031250,133337.0000000,164029.9062500,156388.5937500,162258.0000000,149280.2031250,229742.0937500,207178.7968750,183433.5937500,215266.2968750,196723.2031250,18
,18027,1255921.0000000,1543660.0000000,1662881.0000000,1632898.0000000,1455145.0000000,1420764.0000000,1491695.0000000,1420477.0000000,1515548.0000000,1678806.0000000,1255450.0000000,1622582.0000000,1926823.0000000,1837062.0000000,1906009.0000000,1753561.0000000,1917764.0000000,1729417.0000000,1531205.0000000,1796928.0000000,1642140.0000000,18
,18029,159492.0937500,196032.5937500,211172.7968750,207365.0937500,184791.9062500,180425.7968750,189433.5000000,180389.2968750,192462.5937500,213195.0937500,159432.2968750,206055.0937500,345116.1875000,329039.0000000,341388.0937500,314082.9062500,296804.4062500,267654.8125000,236978.2968750,278103.0937500,254147.2031250,18
,18031,1309605.0000000,1609643.0000000,1733961.0000000,1702696.0000000,1517344.0000000,1481494.0000000,1555457.0000000,1481195.0000000,1580329.0000000,1750566.0000000,1309114.0000000,1691939.0000000,1906991.0000000,1818154.0000000,1886391.0000000,1735512.0000000,1806153.0000000,1628768.0000000,1442092.0000000,1692350.0000000,1546570.0000000,18
,18033,910358.6250000,1118927.0000000,1205345.0000000,1183612.0000000,1054766.0000000,1029845.0000000,1081260.0000000,1029637.0000000,1098550.0000000,1216888.0000000,910017.5000000,1176134.0000000,1458661.0000000,1390710.0000000,1442904.0000000,1327497.0000000,1403527.0000000,1265684.0000000,1120621.0000000,1315092.0000000,1201810.0000000,18
,18035,1148227.0000000,1411292.0000000,1520291.0000000,1492879.0000000,1330367.0000000,1298935.0000000,1363784.0000000,1298672.0000000,1385591.0000000,1534850.0000000,1147797.0000000,1483447.0000000,1815565.0000000,1730987.0000000,1795953.0000000,1652307.0000000,1658877.0000000,1495956.0000000,1324501.0000000,1554353.0000000,1420460.0000000,18
,18037,842653.5000000,1035710.0000000,1115701.0000000,1095584.0000000,976321.3750000,953253.8125000,1000845.0000000,953061.3125000,1016849.0000000,1126386.0000000,842337.6250000,1088663.0000000,1285011.0000000,1225149.0000000,1271130.0000000,1169461.0000000,1176623.0000000,1061065.0000000,939454.1250000,1102485.0000000,1007517.0000000,18
,18039,1153126.0000000,1417313.0000000,1526777.0000000,1499248.0000000,1336043.0000000,1304476.0000000,1369602.0000000,1304213.0000000,1391502.0000000,1541398.0000000,1152694.0000000,1489776.0000000,1805879.0000000,1721752.0000000,1786371.0000000,1643492.0000000,1935109.0000000,1745059.0000000,1545054.0000000,1813180.0000000,1656992.0000000,18
,18041,530643.0000000,652216.3125000,702589.0000000,689920.6250000,614817.5000000,600291.3125000,630260.6250000,600169.8750000,640338.6250000,709317.3750000,530444.1250000,685562.0000000,732685.0000000,698552.8750000,724770.3125000,666801.1250000,861857.8750000,777213.3750000,688135.3125000,807553.1250000,737990.3750000,18
,18043,61426.6015625,75499.7031250,81330.7968750,79864.2968750,71170.5000000,69488.8984375,72958.2031250,69474.8984375,74124.7968750,82109.7031250,61403.5000000,79359.7968750,145963.0937500,139163.4062500,144386.2968750,132837.9062500,105247.7031250,94911.2031250,84033.2031250,98616.2031250,90121.3984375,18
,18045,962872.8125000,1183472.0000000,1274876.0000000,1251888.0000000,1115611.0000000,1089252.0000000,1143633.0000000,1089032.0000000,1161920.0000000,1287084.0000000,962511.8750000,1243979.0000000,1528759.0000000,1457542.0000000,1512245.0000000,1391291.0000000,1369465.0000000,1234968.0000000,1093426.0000000,1283177.0000000,1172644.0000000,18
,18047,579396.6250000,712139.5000000,767140.3750000,753308.0000000,671304.8125000,655443.8125000,688166.8125000,655311.3750000,699170.6250000,774486.8750000,579179.5000000,748549.0000000,962043.8750000,917227.1250000,951651.5000000,875535.8125000,960408.6250000,866085.3750000,766821.5000000,899894.3750000,822377.3125000,18
,18049,1171266.0000000,1439610.0000000,1550795.0000000,1522833.0000000,1357061.0000000,1324998.0000000,1391148.0000000,1324730.0000000,1413393.0000000,1565646.0000000,1170827.0000000,1513212.0000000,1614459.0000000,1539249.0000000,1597019.0000000,1469285.0000000,1720822.0000000,1551818.0000000,1373961.0000000,1612395.0000000,1473503.0000000,18
,18051,1399538.0000000,1720179.0000000,1853034.0000000,1819622.0000000,1621543.0000000,1583230.0000000,1662273.0000000,1582910.0000000,1688853.0000000,1870780.0000000,1399013.0000000,1808127.0000000,2473275.0000000,2358057.0000000,2446557.0000000,2250875.0000000,2107378.0000000,1900409.0000000,1682599.0000000,1974595.0000000,1804503.0000000,18
,18053,1108639.0000000,1362634.0000000,1467875.0000000,1441408.0000000,1284500.0000000,1254151.0000000,1316764.0000000,1253897.0000000,1337819.0000000,1481932.0000000,1108224.0000000,1432302.0000000,1719869.0000000,1639749.0000000,1701290.0000000,1565217.0000000,1678324.0000000,1513493.0000000,1340029.0000000,1572575.0000000,1437113.0000000,18
,18055,708918.1250000,871335.1250000,938631.1250000,921706.6250000,821371.8750000,801965.3750000,842003.3750000,801803.3125000,855467.0000000,947619.8750000,708652.3750000,915883.8125000,1153989.0000000,1100231.0000000,1141523.0000000,1050221.0000000,1362448.0000000,1228640.0000000,1087823.0000000,1276602.0000000,1166635.0000000,18
,18057,1048634.0000000,1288882.0000000,1388427.0000000,1363392.0000000,1214976.0000000,1186270.0000000,1245494.0000000,1186030.0000000,1265410.0000000,1401723.0000000,1048241.0000000,1354779.0000000,1769313.0000000,1686890.0000000,1750200.0000000,1610215.0000000,1377810.0000000,1242493.0000000,1100088.0000000,1290996.0000000,1179789.0000000,18
,18059,982277.5000000,1207323.0000000,1300568.0000000,1277118.0000000,1138094.0000000,1111204.0000000,1166680.0000000,1110979.0000000,1185336.0000000,1313023.0000000,981909.3750000,1269049.0000000,1460264.0000000,1392238.0000000,1444490.0000000,1328955.0000000,1325775.0000000,1195569.0000000,1058542.0000000,1242240.0000000,1135233.0000000,18
,18061,441437.0000000,542572.6250000,584477.3125000,573938.5000000,511461.0000000,499376.6875000,524308.0000000,499275.8125000,532691.8125000,590074.5000000,441271.5937500,570312.6250000,854868.8125000,815044.8125000,845634.1250000,777998.0000000,695561.6250000,627249.3750000,555359.0000000,651735.1250000,595594.5000000,18
,18063,1017969.0000000,1251191.0000000,1347824.0000000,1323522.0000000,1179446.0000000,1151579.0000000,1209072.0000000,1151347.0000000,1228405.0000000,1360732.0000000,1017587.0000000,1315160.0000000,1626935.0000000,1551144.0000000,1609360.0000000,1480639.0000000,1347782.0000000,1215414.0000000,1076113.0000000,1262860.0000000,1154077.0000000,18
,18065,1257744.0000000,1545900.0000000,1665295.0000000,1635268.0000000,1457256.0000000,1422826.0000000,1493860.0000000,1422538.0000000,1517747.0000000,1681242.0000000,1257273.0000000,1624937.0000000,1893276.0000000,1805078.0000000,1872824.0000000,1723030.0000000,1698910.0000000,1532058.0000000,1356465.0000000,1591864.0000000,1454740.0000000,18
,18067,1027860.0000000,1263349.0000000,1360921.0000000,1336382.0000000,1190907.0000000,1162770.0000000,1220821.0000000,1162535.0000000,1240342.0000000,1373954.0000000,1027475.0000000,1327940.0000000,1588147.0000000,1514163.0000000,1570991.0000000,1445339.0000000,1345638.0000000,1213481.0000000,1074401.0000000,1260851.0000000,1152241.0000000,18
,18069,1151746.0000000,1415617.0000000,1524950.0000000,1497454.0000000,1334445.0000000,1302916.0000000,1367963.0000000,1302652.0000000,1389837.0000000,1539554.0000000,1151314.0000000,1487994.0000000,1884640.0000000,1796845.0000000,1864282.0000000,1715171.0000000,1708982.0000000,1541140.0000000,1364507.0000000,1601301.0000000,1463365.0000000,18
,18071,1027713.0000000,1263168.0000000,1360726.0000000,1336191.0000000,1190736.0000000,1162603.0000000,1220646.0000000,1162368.0000000,1240164.0000000,1373757.0000000,1027328.0000000,1327749.0000000,1916839.0000000,1827543.0000000,1896132.0000000,1744475.0000000,1521203.0000000,1371803.0000000,1214578.0000000,1425354.0000000,1302574.0000000,18
,18073,2162582.0000000,2658042.0000000,2863331.0000000,2811702.0000000,2505627.0000000,2446426.0000000,2568564.0000000,2445932.0000000,2609635.0000000,2890751.0000000,2161772.0000000,2793939.0000000,3009596.0000000,2869394.0000000,2977085.0000000,2738969.0000000,3208515.0000000,2893401.0000000,2561783.0000000,3006350.0000000,2747382.0000000,18
,18075,857001.5000000,1053345.0000000,1134698.0000000,1114239.0000000,992945.3125000,969485.0000000,1017886.0000000,969289.1250000,1034163.0000000,1145565.0000000,856680.3125000,1107199.0000000,1505088.0000000,1434974.0000000,1488829.0000000,1369749.0000000,1642536.0000000,1481220.0000000,1311454.0000000,1539042.0000000,1406468.0000000,18
,18077,375628.0937500,461686.5937500,497344.0937500,488376.4062500,435212.9062500,424930.1875000,446144.8125000,424844.3125000,453278.6875000,502106.9062500,375487.3125000,485291.0937500,629874.8750000,600532.3125000,623070.8125000,573235.8125000,665265.0000000,599928.3125000,531169.3125000,623347.3750000,569652.1250000,18
,18079,548530.6250000,674202.0000000,726272.8125000,713177.3750000,635542.5000000,620526.5000000,651506.3125000,620401.3125000,661923.8750000,733227.8750000,548325.0000000,708671.8125000,919254.6250000,876431.3125000,909324.3750000,836594.1250000,805778.3750000,726641.6250000,643359.6250000,755007.3125000,689970.8125000,18
,18081,899128.8125000,1105124.0000000,1190476.0000000,1169011.0000000,1041755.0000000,1017142.0000000,1067922.0000000,1016936.0000000,1084999.0000000,1201877.0000000,898791.8125000,1161626.0000000,1311337.0000000,1250248.0000000,1297171.0000000,1193420.0000000,1270393.0000000,1145625.0000000,1014323.0000000,1190347.0000000,1087810.0000000,18
,18083,1780117.0000000,2187952.0000000,2356934.0000000,2314437.0000000,2062493.0000000,2013762.0000000,2114299.0000000,2013355.0000000,2148107.0000000,2379506.0000000,1779450.0000000,2299815.0000000,2543885.0000000,2425379.0000000,2516405.0000000,2315136.0000000,2335674.0000000,2106284.0000000,1864878.0000000,2188506.0000000,1999987.0000000,18
,18085,1589812.0000000,1954047.0000000,2104964.0000000,2067010.0000000,1842000.0000000,1798479.0000000,1888268.0000000,1798116.0000000,1918461.0000000,2125122.0000000,1589216.0000000,2053951.0000000,2442140.0000000,2328373.0000000,2415759.0000000,2222540.0000000,2392396.0000000,2157435.0000000,1910167.0000000,2241654.0000000,2048557.0000000,18
,18087,962788.8125000,1183369.0000000,1274764.0000000,1251779.0000000,1115513.0000000,1089157.0000000,1143533.0000000,1088937.0000000,1161818.0000000,1286972.0000000,962427.8750000,1243871.0000000,1538285.0000000,1466624.0000000,1521668.0000000,1399960.0000000,1339638.0000000,1208070.0000000,1069610.0000000,1255229.0000000,1147103.0000000,18
,18089,961387.3750000,1181646.0000000,1272909.0000000,1249957.0000000,1113890.0000000,1087572.0000000,1141869.0000000,1087352.0000000,1160127.0000000,1285099.0000000,961027.0000000,1242060.0000000,1384008.0000000,1319534.0000000,1369057.0000000,1259556.0000000,1223608.0000000,1103436.0000000,976968.6250000,1146510.0000000,1047749.0000000,18
,18091,1652397.0000000,2030970.0000000,2187828.0000000,2148380.0000000,1914512.0000000,1869278.0000000,1962601.0000000,1868900.0000000,1993984.0000000,2208780.0000000,1651778.0000000,2134807.0000000,2475457.0000000,2360138.0000000,2448716.0000000,2252861.0000000,2597199.0000000,2342124.0000000,2073689.0000000,2433553.0000000,2223926.0000000,18
,18093,382233.1875000,469804.9062500,506089.4062500,496964.0937500,442865.8125000,432402.1875000,453989.8125000,432314.8125000,461249.0937500,510935.9062500,382089.9062500,493824.5000000,710953.5000000,677833.8125000,703273.5000000,647023.8125000,583777.8750000,526444.0000000,466107.3125000,546994.6250000,499876.4062500,18
,18095,1439095.0000000,1768800.0000000,1905410.0000000,1871054.0000000,1667375.0000000,1627980.0000000,1709257.0000000,1627651.0000000,1736588.0000000,1923657.0000000,1438556.0000000,1859233.0000000,2089060.0000000,1991742.0000000,2066493.0000000,1901210.0000000,1839021.0000000,1658408.0000000,1468335.0000000,1723147.0000000,1574715.0000000,18
,18097,396191.4062500,486961.0000000,524570.5000000,515112.0937500,459038.1875000,448192.5000000,470568.4062500,448101.9062500,478092.9062500,529594.1250000,396042.9062500,511857.8125000,579096.3125000,552119.1250000,572840.6250000,527023.3125000,415901.0937500,375054.8125000,332068.9062500,389695.5937500,356127.1875000,18
,18099,1326102.0000000,1629919.0000000,1755803.0000000,1724144.0000000,1536458.0000000,1500156.0000000,1575051.0000000,1499853.0000000,1600237.0000000,1772618.0000000,1325605.0000000,1713252.0000000,2067073.0000000,1970779.0000000,2044744.0000000,1881200.0000000,2017399.0000000,1819267.0000000,1610757.0000000,1890285.0000000,1727456.0000000,18
,18101,224953.4062500,276491.4062500,297845.8125000,292475.3125000,260637.2031250,254479.0937500,267183.9062500,254427.7031250,271456.1875000,300698.0937500,224869.0937500,290627.5937500,330565.6875000,315166.3125000,326994.8125000,300840.8125000,266882.9062500,240671.9062500,213088.0000000,250066.9062500,228526.0937500,18
,18103,1151061.0000000,1414775.0000000,1524043.0000000,1496563.0000000,1333651.0000000,1302141.0000000,1367150.0000000,1301878.0000000,1389011.0000000,1538638.0000000,1150630.0000000,1487108.0000000,1770958.0000000,1688458.0000000,1751827.0000000,1611711.0000000,1715666.0000000,1547168.0000000,1369844.0000000,1607564.0000000,1469088.0000000,18
,18105,149105.0937500,183265.9062500,197420.0937500,193860.4062500,172757.2968750,168675.5000000,177096.5937500,168641.4062500,179928.4062500,199310.7031250,149049.2031250,192635.7031250,305075.4062500,290863.5000000,301779.9062500,277642.6875000,364938.0937500,329096.9062500,291378.5000000,341943.8125000,312488.6875000,18
,18107,1547600.0000000,1902164.0000000,2049074.0000000,2012127.0000000,1793092.0000000,1750726.0000000,1838131.0000000,1750373.0000000,1867523.0000000,2068697.0000000,1547020.0000000,1999415.0000000,2344853.0000000,2235619.0000000,2319523.0000000,2134002.0000000,2236534.0000000,2016881.0000000,1785722.0000000,2095613.0000000,1915096.0000000,18
,18109,635808.8750000,781476.1250000,841832.0000000,826653.0000000,736665.5000000,719260.3125000,755169.3125000,719115.0000000,767244.5000000,849893.8125000,635570.5000000,821430.5000000,1009710.0000000,962673.0000000,998803.0000000,918916.0000000,1063339.0000000,958906.8750000,849004.6250000,996339.3750000,910514.5000000,18
,18111,1665186.0000000,2046689.0000000,2204761.0000000,2165007.0000000,1929330.0000000,1883746.0000000,1977791.0000000,1883365.0000000,2009416.0000000,2225875.0000000,1664562.0000000,2151330.0000000,2215151.0000000,2111959.0000000,2191222.0000000,2015962.0000000,1862769.0000000,1679824.0000000,1487296.0000000,1745398.0000000,1595049.0000000,18
,18113,1006127.0000000,1236637.0000000,1332146.0000000,1308126.0000000,1165727.0000000,1138184.0000000,1195008.0000000,1137954.0000000,1214116.0000000,1344903.0000000,1005750.0000000,1299862.0000000,1613583.0000000,1538415.0000000,1596153.0000000,1468488.0000000,1653506.0000000,1491112.0000000,1320213.0000000,1549320.0000000,1415862.0000000,18
,18115,52251.0000000,64222.0000000,69182.1015625,67934.7031250,60539.5000000,59109.1015625,62060.1015625,59097.1992188,63052.5000000,69844.6015625,52231.3984375,67505.5000000,104804.0000000,99921.7031250,103671.7968750,95379.8984375,91479.0000000,82494.7031250,73039.7968750,85715.0000000,78331.5000000,18
,18117,371719.9062500,456882.9062500,492169.4062500,483295.0937500,430684.8125000,420508.9062500,441502.8125000,420424.0000000,448562.5000000,496882.6875000,371580.5000000,480241.9062500,658127.1250000,627468.3750000,651017.8125000,598947.6250000,602729.8750000,543534.8125000,481239.1875000,564752.5000000,516104.6875000,18
,18119,299527.0000000,368150.3125000,396583.6875000,389432.9062500,347040.0937500,338840.5937500,355757.1875000,338772.1875000,361445.8125000,400381.5937500,299414.8125000,386972.5937500,660902.3750000,630114.3125000,653763.0000000,601473.3125000,512282.3125000,461970.1875000,409022.8125000,480004.0000000,438656.3125000,18
,18121,852787.6250000,1048166.0000000,1129119.0000000,1108760.0000000,988063.0000000,964718.0000000,1012881.0000000,964523.1250000,1029078.0000000,1139932.0000000,852468.0000000,1101755.0000000,1204134.0000000,1148040.0000000,1191127.0000000,1095857.0000000,1272174.0000000,1147232.0000000,1015745.0000000,1192016.0000000,1089335.0000000,18
,18123,186017.9062500,228635.5937500,246293.7968750,241852.9062500,215525.4062500,210433.2031250,220939.0000000,210390.7031250,224471.7968750,248652.5000000,185948.2031250,240325.0000000,324004.4062500,308910.8125000,320504.4062500,294869.5937500,445434.3125000,401687.4062500,355649.1875000,417367.9062500,381415.8125000,18
,18125,475811.0937500,584822.0000000,629989.6250000,618630.3125000,551287.6250000,538262.3750000,565135.0000000,538153.6250000,574171.6250000,636022.6250000,475632.8125000,614722.0000000,985257.3750000,939359.3125000,974614.3125000,896661.8750000,613257.3125000,553028.3125000,489644.5937500,574616.6250000,525119.0000000,18
